name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,p_init,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,overnight_cost,discount_rate,fom_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt,lon,lat,data_source,region,country,source
gen_biomass_62,Z8,PQ,,9.745395206326968,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.5145956274480636,53.56800223042683,REPD,south,,
gen_biomass_63,Z10,PQ,,15.700914499082339,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.14410869809790955,52.77301840915175,REPD,south,,
gen_biomass_64,Z10,PQ,,21.981280298715273,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.8106947245383204,53.047977317126175,REPD,south,,
gen_biomass_65,Z13,PQ,,9.745395206326968,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.962522016623573,51.56114304133708,REPD,south,,
gen_biomass_66,Z10,PQ,,12.993860275102625,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.7981142694537343,53.21378855398233,REPD,south,,
gen_biomass_67,Z9,PQ,,3.248465068775656,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.323012265249947,53.12126710497747,REPD,south,,
gen_biomass_68,Z8,PQ,,8.662573516735083,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.4523341368606806,53.44428513415721,REPD,south,,
gen_biomass_69,Z13,PQ,,3.8981580825307875,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.171685525651191,51.897814267942756,REPD,south,,
gen_biomass_70,Z9,PQ,,1.191103858551074,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.898625779156621,52.85429350895288,REPD,south,,
gen_biomass_71,Z11,PQ,,1.7325147033470167,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.6789941482603319,52.17501557078733,REPD,south,,
gen_biomass_72,Z12,PQ,,2.815336392938902,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.1979449354080665,52.05686329409303,REPD,south,,
gen_biomass_73,Z8,PQ,,698.4199897867661,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.9911008613259084,53.73560864352695,REPD,south,,
gen_biomass_74,Z5,PQ,,18.40796872306205,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.9822356422856497,55.78840472902545,REPD,north,,
gen_biomass_75,Z13,PQ,,4.223004589408353,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.533422760520552,51.18677580663882,REPD,south,,
gen_biomass_76,Z3,PQ,,1.2993860275102624,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.7520802658906565,56.28336084037629,REPD,north,,
gen_biomass_77,Z13,PQ,,1.0719934726959666,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.9199874755051245,51.7350036409596,REPD,south,,
gen_biomass_78,Z10,PQ,,1.7325147033470167,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.5860105552240952,53.104628268330735,REPD,south,,
gen_biomass_79,Z10,PQ,,1.7325147033470167,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.5720003548377903,53.11721760885789,REPD,south,,
gen_biomass_80,Z9,PQ,,0.3248465068775656,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.7588604983821896,53.18774080622431,REPD,south,,
gen_biomass_81,Z8,PQ,,0.9745395206326969,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.7594780495813621,53.76416813557734,REPD,south,,
gen_biomass_82,Z7,PQ,,17.325147033470166,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.021576591085934,55.76064688413212,REPD,north,,
gen_biomass_83,Z13,PQ,,37.89875913571599,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.4066219077830455,51.38746967026565,REPD,south,,
gen_biomass_84,Z8,PQ,,698.4199897867661,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.9911008613259084,53.73560864352695,REPD,south,,
gen_biomass_85,Z13,PQ,,19.490790412653936,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.949189228395343,51.54852811711524,REPD,south,,
gen_waste_to_energy_86,Z8,PQ,,73.32851280530011,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2818890225332926,53.71643523503446,REPD,south,,
gen_waste_to_energy_87,Z8,PQ,,71.23341243943439,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2818890225332926,53.71643523503446,REPD,south,,
gen_waste_to_energy_88,Z11,PQ,,7.751871353703154,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0853892357218218,52.499787082966144,REPD,south,,
gen_waste_to_energy_89,Z11,PQ,,8.380401463462869,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.125025089528549,52.5969234711716,REPD,south,,
gen_waste_to_energy_90,Z11,PQ,,14.875212597646591,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.1831853873669673,52.98871054952242,REPD,south,,
gen_waste_to_energy_91,Z11,PQ,,31.426505487985757,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.8405062666630405,52.45886007115383,REPD,south,,
gen_waste_to_energy_92,Z7,PQ,,21.05575867695046,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.260196721815507,54.594535010812926,REPD,south,,
gen_waste_to_energy_93,Z14,PQ,,52.37750914664293,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.6277063870529195,51.524386581251285,REPD,south,,
gen_waste_to_energy_94,Z16,PQ,,8.380401463462869,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.0376436825933577,51.29197639788651,REPD,south,,
gen_waste_to_energy_95,Z16,PQ,,16.760802926925738,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.4553269866649272,50.898098755860275,REPD,south,,
gen_waste_to_energy_96,Z8,PQ,,9.951726737862156,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.7775396457880799,53.65650221978021,REPD,south,,
gen_waste_to_energy_97,Z10,PQ,,3.352160585385148,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.16378184016704897,53.60191540064982,REPD,south,,
gen_waste_to_energy_98,Z8,PQ,,3.142650548798576,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.0685340773166583,53.577885013404284,REPD,south,,
gen_waste_to_energy_99,Z14,PQ,,75.42361317116583,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.11786127344203699,51.468328455035504,REPD,south,,
gen_waste_to_energy_100,Z14,PQ,,31.426505487985757,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.5251202218063641,51.487172233107174,REPD,south,,
gen_waste_to_energy_101,Z3,PQ,,8.694666518342727,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.9028353826607023,56.486702816012404,REPD,north,,
gen_waste_to_energy_102,Z15,PQ,,53.42505932957579,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.4904617281072595,51.286501346645636,REPD,south,,
gen_waste_to_energy_103,Z11,PQ,,4.713975823197864,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.491456411352486,52.396241146740635,REPD,south,,
gen_waste_to_energy_104,Z9,PQ,,35.09293112825076,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.2078695434095597,53.474065407823964,REPD,south,,
gen_waste_to_energy_105,Z9,PQ,,11.313541975674873,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.407632255906301,53.567030202806336,REPD,south,,
gen_waste_to_energy_106,Z16,PQ,,19.170168347671314,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.09441841939955709,50.796044854729956,REPD,south,,
gen_waste_to_energy_107,Z8,PQ,,20.217718530604174,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.4481714271311978,53.38668490144276,REPD,south,,
gen_waste_to_energy_108,Z12,PQ,,7.6471163354098675,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.2061576798559231,52.575265211721515,REPD,south,,
gen_waste_to_energy_109,Z9,PQ,,62.853010975971515,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.5086966619599917,53.261280814769925,REPD,south,,
gen_waste_to_energy_110,Z9,PQ,,8.380401463462869,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.727220889542521,52.742567170659655,REPD,south,,
gen_waste_to_energy_111,Z11,PQ,,24.09365420745575,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.1176895567973433,52.67400028389301,REPD,south,,
gen_waste_to_energy_112,Z17,PQ,,20.95100365865717,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.889426120233471,50.37247446375787,REPD,south,,
gen_waste_to_energy_113,Z13,PQ,,33.521605853851476,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.655258476643675,51.54057290524045,REPD,south,,
gen_waste_to_energy_114,Z13,PQ,,31.426505487985757,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.1506429280408215,51.472640631241255,REPD,south,,
gen_waste_to_energy_115,Z10,PQ,,17.17982300009888,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.6071397916970981,53.19923235813145,REPD,south,,
gen_waste_to_energy_116,Z7,PQ,,21.99855384159003,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2583585216884383,54.59689631955159,REPD,south,,
gen_waste_to_energy_117,Z8,PQ,,51.32995896371007,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.096740579117207,54.56736386850873,REPD,south,,
gen_waste_to_energy_118,Z9,PQ,,104.75501829328586,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.7523744946583704,53.325718380520584,REPD,south,,
gen_waste_to_energy_119,Z8,PQ,,12.151582122021159,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.5036357567988279,53.78824807497807,REPD,south,,
gen_waste_to_energy_120,Z17,PQ,,13.618152378127162,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.5222025876565617,50.70347687163534,REPD,south,,
gen_waste_to_energy_121,Z17,PQ,,23.56987911598932,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.184883089544922,50.397042240119255,REPD,south,,
gen_waste_to_energy_122,Z14,PQ,,27.236304756254324,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.1471799927561012,51.38051524261878,REPD,south,,
gen_waste_to_energy_123,Z15,PQ,,52.272754128349646,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.7589010192178604,51.3668895302647,REPD,south,,
gen_waste_to_energy_124,Z8,PQ,,28.283854939187183,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.3805038160185312,54.0325967584701,REPD,south,,
gen_waste_to_energy_125,Z11,PQ,,25.14120439038861,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.230338878139172,51.88130933003858,REPD,south,,
gen_waste_to_energy_126,Z14,PQ,,23.04610402452289,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.9988537936582021,51.91429199179317,REPD,south,,
gen_waste_to_energy_127,Z12,PQ,,52.16799911005636,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.647053042853823,51.85329209833909,REPD,south,,
gen_waste_to_energy_128,Z14,PQ,,68.0907618906358,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.5267636314709497,52.075899906622354,REPD,south,,
gen_waste_to_energy_129,Z12,PQ,,3.5616706219717194,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.4910605906638016,52.19263272294924,REPD,south,,
gen_waste_to_energy_130,Z5,PQ,,26.817284683081184,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.4654046462933916,55.97217892801313,REPD,north,,
gen_waste_to_energy_131,Z12,PQ,,20.95100365865717,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.0984790091214527,52.103961593708235,REPD,south,,
gen_waste_to_energy_132,Z13,PQ,,15.18947765252645,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.2906878238849426,51.792510380590265,REPD,south,,
gen_waste_to_energy_133,Z11,PQ,,43.99710768318006,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2801143320715893,52.757316492305264,REPD,south,,
gen_waste_to_energy_134,Z9,PQ,,16.760802926925738,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.0343214477334417,53.236825774983956,REPD,south,,
gen_waste_to_energy_135,Z11,PQ,,16.23702783545931,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.2130476454710135,52.3264400624562,REPD,south,,
gen_waste_to_energy_136,Z13,PQ,,35.616706219717194,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.666671965630922,51.5293048467731,REPD,south,,
gen_waste_to_energy_137,Z16,PQ,,9.008931573222585,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.3795945256732611,50.84848680938234,REPD,south,,
gen_waste_to_energy_138,Z16,PQ,,14.665702561060021,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.0542103303831751,50.82196826450474,REPD,south,,
gen_waste_to_energy_139,Z14,PQ,,52.272754128349646,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.6268575026860704,51.523855086302746,REPD,south,,
gen_waste_to_energy_140,Z14,PQ,,57.615260061307225,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.04040865928129624,51.616303193047095,REPD,south,,
gen_waste_to_energy_141,Z7,PQ,,20.112963512310884,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2583585216884383,54.59689631955159,REPD,south,,
gen_waste_to_energy_142,Z7,PQ,,10.475501829328586,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2583585216884383,54.59689631955159,REPD,south,,
gen_waste_to_energy_143,Z14,PQ,,36.664256402650054,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.045340590665675286,51.484571489460976,REPD,south,,
gen_waste_to_energy_144,Z11,PQ,,2.0951003658657172,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0297140476197133,52.55278305943136,REPD,south,,
