name,bus0,bus1,type,carrier,efficiency,active,build_year,lifetime,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_set,p_init,p_min_pu,p_max_pu,capital_cost,overnight_cost,discount_rate,fom_cost,marginal_cost,marginal_cost_quadratic,stand_by_cost,length,terrain_factor,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,delay,cyclic_delay,p_nom_opt,interconnector_name,counterparty_country,commissioning_year,source
H2_turbine_gen_H2_1175,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.236,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1176,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.066,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1177,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,1.332,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1178,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.079,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1179,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,28.443,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1180,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.555,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1181,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.68,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1182,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.275,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1183,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.446,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1184,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,15.991,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1185,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.159,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1186,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.108,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1187,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.099,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1188,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,18.503,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1189,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,35.244,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1190,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,27.049,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1191,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.641,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1192,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,5.026,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1193,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,4.334,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1194,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,6.097,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1195,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.334,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1196,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.175,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1197,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.538,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1198,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.001,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1199,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.276,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1200,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,8.178,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1201,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,7.035,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1202,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,15.162,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1203,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.378,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1204,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,12.098,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1205,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,31.096,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1206,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.047,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1207,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,8.45,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1208,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,24.666,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1209,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.003,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1210,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,1.103,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1211,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.335,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1212,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,8.01,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1213,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,8.261,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1214,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,1.532,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1215,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,1.678,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1216,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,2.88,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1217,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,1.595,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1218,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,19.141,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1219,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.001,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1220,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,15.715,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1221,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,8.158,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1222,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.213,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1223,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,2.189,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1224,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,11.191,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1225,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,2.443,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1226,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,6.197,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1227,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,11.134,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1228,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.258,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1229,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.249,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1230,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,4.05,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1231,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.421,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1232,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,9.188,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1233,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.253,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1234,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.592,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_gen_H2_1235,GB_H2,Z10,,H2_turbine,0.5,True,0,inf,0.334,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_FES_H2_SPTL_Z3,GB_H2,Z3,,H2_turbine,0.5,True,0,inf,366.792,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_FES_H2_SPTL_Z4,GB_H2,Z4,,H2_turbine,0.5,True,0,inf,366.792,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
H2_turbine_FES_H2_SPTL_Z5,GB_H2,Z5,,H2_turbine,0.5,True,0,inf,366.792,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,,,,
IC_Britned,Z15,HVDC_External_Netherlands_Maasvlakte,,DC,0.975,True,0,inf,1928.0939181477254,0.0,False,0.0,inf,,,,-1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,Britned,Netherlands,2011.0,DUKES+NESO_combined
IC_IFA,Z15,HVDC_External_France_Calais,,DC,0.975,True,0,inf,3833.0507092776784,0.0,False,0.0,inf,,,,-1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,IFA,France,1986.0,DUKES+NESO_combined
IC_IFA2,Z16,HVDC_External_France_Calais,,DC,0.975,True,0,inf,1928.0939181477254,0.0,False,0.0,inf,,,,-1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,IFA2,France,2021.0,DUKES+NESO_combined
IC_Nemo Link,Z15,HVDC_External_Belgium_Zeebrugge,,DC,0.975,True,0,inf,1966.65579651068,0.0,False,0.0,inf,,,,-1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,Nemo Link,Belgium,2019.0,DUKES+NESO_combined
IC_ElecLink,Z15,HVDC_External_France_Calais,,DC,0.975,True,0,inf,1928.0939181477254,0.0,False,0.0,inf,,,,-1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,ElecLink,France,2022.0,DUKES+NESO_combined
IC_Viking,Z10,HVDC_External_Denmark_Revsing,,DC,0.975,True,0,inf,2699.331485406816,0.0,False,0.0,inf,,,,-1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,Viking,Denmark,2023.0,DUKES+NESO_combined
IC_East West Interconnector,Z9,HVDC_External_Ireland_Rush_North_Beach,,DC,0.975,True,0,inf,973.6874286646014,0.0,False,0.0,inf,,,,-1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,East West Interconnector,Ireland,,NESO_only
IC_Isle of Man Interconnector,Z9,HVDC_External_Isle_Of_Man_Douglas,,DC,0.975,True,0,inf,142.6789499429317,0.0,False,0.0,inf,,,,-1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,Isle of Man Interconnector,Isle Of Man,,NESO_only
IC_NeuConnect Interconnector,Z15,HVDC_External_Netherlands_Maasvlakte,,DC,0.975,True,0,inf,2699.331485406816,0.0,False,0.0,inf,,,,-1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,True,0.0,NeuConnect Interconnector,Netherlands,,NESO_only
