snapshot,load_Z11,load_Z12,load_Z13,load_Z14,load_Z15,load_Z16,load_Z17,load_Z1_4,load_Z2,load_Z3,load_Z5,load_Z6,load_Z7,load_Z8,load_Z9,load_Z10,load_Z1_1,load_Z1_2,load_Z1_3,load_Z4
02/04/2035 02:00,2857.368941,5298.038245,1071.513353,4464.63897,2976.42598,2857.368941,892.9277941,357.1711176,535.7566764,297.642598,1904.912627,297.642598,654.8137156,2976.42598,7262.479392,0,0,0,0,0
02/04/2035 03:00,2818.444659,5225.866138,1056.916747,4403.81978,2935.879853,2818.444659,880.7639559,352.3055824,528.4583735,293.5879853,1878.963106,293.5879853,645.8935677,2935.879853,7163.546841,0,0,0,0,0
02/04/2035 04:00,2851.707227,5287.540484,1069.39021,4455.792543,2970.528362,2851.707227,891.1585085,356.4634034,534.6951051,297.0528362,1901.138151,297.0528362,653.5162396,2970.528362,7248.089203,0,0,0,0,0
02/04/2035 05:00,3069.574328,5691.502399,1151.090373,4796.209887,3197.473258,3069.574328,959.2419774,383.696791,575.5451864,319.7473258,2046.382885,319.7473258,703.4441168,3197.473258,7801.83475,0,0,0,0,0
02/04/2035 06:00,3350.86351,6213.059425,1256.573816,5235.724235,3490.482823,3350.86351,1047.144847,418.8579388,628.2869081,349.0482823,2233.909007,349.0482823,767.9062211,3490.482823,8516.778088,0,0,0,0,0
02/04/2035 07:00,3531.058438,6547.170854,1324.146914,5517.27881,3678.185873,3531.058438,1103.455762,441.3823048,662.0734572,367.8185873,2354.038959,367.8185873,809.2008921,3678.185873,8974.773531,0,0,0,0,0
02/04/2035 08:00,3668.572755,6802.145317,1375.714783,5732.14493,3821.429953,3668.572755,1146.428986,458.5715944,687.8573916,382.1429953,2445.71517,382.1429953,840.7145897,3821.429953,9324.289086,0,0,0,0,0
02/04/2035 09:00,3772.987822,6995.748254,1414.870433,5895.293472,3930.195648,3772.987822,1179.058694,471.6234778,707.4352167,393.0195648,2515.325215,393.0195648,864.6430426,3930.195648,9589.677381,0,0,0,0,0
02/04/2035 10:00,3836.083267,7112.737724,1438.531225,5993.880104,3995.92007,3836.083267,1198.776021,479.5104084,719.2656125,399.592007,2557.388845,399.592007,879.1024153,3995.92007,9750.04497,0,0,0,0,0
02/04/2035 11:00,3948.500949,7321.178842,1480.687856,6169.532732,4113.021821,3948.500949,1233.906546,493.5626186,740.3439279,411.3021821,2632.333966,411.3021821,904.8648007,4113.021821,10035.77324,0,0,0,0,0
02/04/2035 12:00,3907.88904,7245.877596,1465.45839,6106.076626,4070.71775,3907.88904,1221.215325,488.48613,732.7291951,407.071775,2605.25936,407.071775,895.5579051,4070.71775,9932.551311,0,0,0,0,0
02/04/2035 13:00,3795.797996,7038.042117,1423.424248,5930.934369,3953.956246,3795.797996,1186.186874,474.4747495,711.7121242,395.3956246,2530.531997,395.3956246,869.8703741,3953.956246,9647.65324,0,0,0,0,0
02/04/2035 14:00,3789.047491,7025.525556,1420.892809,5920.386705,3946.92447,3789.047491,1184.077341,473.6309364,710.4464046,394.692447,2526.031661,394.692447,868.3233834,3946.92447,9630.495706,0,0,0,0,0
02/04/2035 15:00,3892.754844,7217.816273,1459.783066,6082.429444,4054.952962,3892.754844,1216.485889,486.5943555,729.8915332,405.4952962,2595.169896,405.4952962,892.0896517,4054.952962,9894.085228,0,0,0,0,0
02/04/2035 16:00,4036.52971,7484.398837,1513.698641,6307.077671,4204.718448,4036.52971,1261.415534,504.5662137,756.8493206,420.4718448,2691.019806,420.4718448,925.0380585,4204.718448,10259.51301,0,0,0,0,0
02/04/2035 17:00,4020.143403,7454.015894,1507.553776,6281.474068,4187.649379,4020.143403,1256.294814,502.5179254,753.7768881,418.7649379,2680.095602,418.7649379,921.2828633,4187.649379,10217.86448,0,0,0,0,0
02/04/2035 18:00,3896.021217,7223.872674,1461.007956,6087.533152,4058.355435,3896.021217,1217.50663,487.0026522,730.5039782,405.8355435,2597.347478,405.8355435,892.8381956,4058.355435,9902.387261,0,0,0,0,0
02/04/2035 19:00,3775.492042,7000.391494,1415.809516,5899.206315,3932.80421,3775.492042,1179.841263,471.9365052,707.9047578,393.280421,2516.994695,393.280421,865.2169262,3932.80421,9596.042273,0,0,0,0,0
02/04/2035 20:00,3533.018262,6550.804695,1324.881848,5520.341035,3680.227357,3533.018262,1104.068207,441.6272828,662.4409242,368.0227357,2355.345508,368.0227357,809.6500184,3680.227357,8979.75475,0,0,0,0,0
02/04/2035 21:00,3210.409457,5952.634202,1203.903547,5016.264777,3344.176518,3210.409457,1003.252955,401.3011822,601.9517733,334.4176518,2140.272972,334.4176518,735.718834,3344.176518,8159.790704,0,0,0,0,0
02/04/2035 22:00,2886.82074,5352.64679,1082.557778,4510.657407,3007.104938,2886.82074,902.1314814,360.8525926,541.2788888,300.7104938,1924.54716,300.7104938,661.5630863,3007.104938,7337.336049,0,0,0,0,0
02/04/2035 23:00,2706.95245,5019.141,1015.107169,4229.613202,2819.742135,2706.95245,845.9226405,338.3690562,507.5535843,281.9742135,1804.634966,281.9742135,620.3432697,2819.742135,6880.170809,0,0,0,0,0
03/04/2035 00:00,2842.234745,5269.976922,1065.838029,4440.991788,2960.661192,2842.234745,888.1983577,355.2793431,532.9190146,296.0661192,1894.823163,296.0661192,651.3454623,2960.661192,7224.013309,0,0,0,0,0
03/04/2035 01:00,2876.586104,5333.670068,1078.719789,4494.665788,2996.443858,2876.586104,898.9331575,359.573263,539.3598945,299.6443858,1917.724069,299.6443858,659.2176488,2996.443858,7311.323014,0,0,0,0,0
03/04/2035 02:00,2832.326746,5251.605841,1062.12253,4425.51054,2950.34036,2832.326746,885.102108,354.0408432,531.0612648,295.034036,1888.21783,295.034036,649.0748792,2950.34036,7198.830478,0,0,0,0,0
03/04/2035 03:00,2756.492445,5110.996408,1033.684667,4307.019445,2871.346297,2756.492445,861.403889,344.5615556,516.8423334,287.1346297,1837.66163,287.1346297,631.6961853,2871.346297,7006.084964,0,0,0,0,0
03/04/2035 04:00,2802.058353,5195.483196,1050.771882,4378.216176,2918.810784,2802.058353,875.6432352,350.2572941,525.3859411,291.8810784,1868.038902,291.8810784,642.1383725,2918.810784,7121.898313,0,0,0,0,0
03/04/2035 05:00,2970.712095,5508.195343,1114.017036,4641.737649,3094.491766,2970.712095,928.3475298,371.3390119,557.0085179,309.4491766,1980.47473,309.4491766,680.7881885,3094.491766,7550.559909,0,0,0,0,0
03/04/2035 06:00,3244.760817,6016.327348,1216.785306,5069.938776,3379.959184,3244.760817,1013.987755,405.5951021,608.3926531,337.9959184,2163.173878,337.9959184,743.5910205,3379.959184,8247.100409,0,0,0,0,0
03/04/2035 07:00,3538.843295,6561.605276,1327.066236,5529.442648,3686.295099,3538.843295,1105.88853,442.3554118,663.5331178,368.6295099,2359.228863,368.6295099,810.9849217,3686.295099,8994.560041,0,0,0,0,0
03/04/2035 08:00,3664.163151,6793.969176,1374.061182,5725.254924,3816.836616,3664.163151,1145.050985,458.0203939,687.0305908,381.6836616,2442.775434,381.6836616,839.7040555,3816.836616,9313.081342,0,0,0,0,0
03/04/2035 09:00,3796.396831,7039.152458,1423.648812,5931.870048,3954.580032,3796.396831,1186.37401,474.5496039,711.8244058,395.4580032,2530.931221,395.4580032,870.0076071,3954.580032,9649.175279,0,0,0,0,0
03/04/2035 10:00,3830.203795,7101.836203,1436.326423,5984.693429,3989.79562,3830.203795,1196.938686,478.7754744,718.1632115,398.979562,2553.469197,398.979562,877.7550363,3989.79562,9735.101312,0,0,0,0,0
03/04/2035 11:00,3888.998515,7210.851413,1458.374443,6076.560179,4051.040119,3888.998515,1215.312036,486.1248143,729.1872215,405.1040119,2592.665676,405.1040119,891.2288263,4051.040119,9884.537891,0,0,0,0,0
03/04/2035 12:00,3888.34524,7209.640132,1458.129465,6075.539437,4050.359625,3888.34524,1215.107887,486.043155,729.0647325,405.0359625,2592.23016,405.0359625,891.0791175,4050.359625,9882.877485,0,0,0,0,0
03/04/2035 13:00,3778.758415,7006.447895,1417.034406,5904.310024,3936.206682,3778.758415,1180.862005,472.3448019,708.5172028,393.6206682,2519.172277,393.6206682,865.9654701,3936.206682,9604.344305,0,0,0,0,0
03/04/2035 14:00,3630.247308,6731.08355,1361.342741,5672.261419,3781.507613,3630.247308,1134.452284,453.7809135,680.6713703,378.1507613,2420.164872,378.1507613,831.9316748,3781.507613,9226.878575,0,0,0,0,0
03/04/2035 15:00,3661.550052,6789.124056,1373.08127,5721.171957,3814.114638,3661.550052,1144.234391,457.6937566,686.5406348,381.4114638,2441.033368,381.4114638,839.1052204,3814.114638,9306.439717,0,0,0,0,0
03/04/2035 16:00,3855.30043,7148.369547,1445.737661,6023.906922,4015.937948,3855.30043,1204.781384,481.9125537,722.8688306,401.5937948,2570.200287,401.5937948,883.5063485,4015.937948,9798.888593,0,0,0,0,0
03/04/2035 17:00,3824.596521,7091.439382,1434.223695,5975.932064,3983.954709,3824.596521,1195.186413,478.0745651,717.1118476,398.3954709,2549.731014,398.3954709,876.470036,3983.954709,9720.84949,0,0,0,0,0
03/04/2035 18:00,3697.153522,6855.138821,1386.432571,5776.802378,3851.201585,3697.153522,1155.360476,462.1441902,693.2162853,385.1201585,2464.769014,385.1201585,847.2643487,3851.201585,9396.931867,0,0,0,0,0
03/04/2035 19:00,3664.32647,6794.271996,1374.122426,5725.510109,3817.006739,3664.32647,1145.102022,458.0408087,687.0612131,381.7006739,2442.884313,381.7006739,839.7414827,3817.006739,9313.496444,0,0,0,0,0
03/04/2035 20:00,3401.328978,6306.630813,1275.498367,5314.576528,3543.051019,3401.328978,1062.915306,425.1661222,637.7491834,354.3051019,2267.552652,354.3051019,779.4712241,3543.051019,8645.044486,0,0,0,0,0
03/04/2035 21:00,3131.254344,5805.867429,1174.220379,4892.584912,3261.723275,3131.254344,978.5169825,391.406793,587.1101895,326.1723275,2087.502896,326.1723275,717.5791205,3261.723275,7958.604791,0,0,0,0,0
03/04/2035 22:00,2768.904664,5134.01073,1038.339249,4326.413537,2884.275691,2768.904664,865.2827074,346.1130829,519.1696244,288.4275691,1845.936442,288.4275691,634.5406521,2884.275691,7037.632687,0,0,0,0,0
03/04/2035 23:00,2615.05848,4848.754265,980.6469301,4086.028875,2724.01925,2615.05848,817.2057751,326.88231,490.323465,272.401925,1743.37232,272.401925,599.284235,2724.01925,6646.60697,0,0,0,0,0
04/04/2035 00:00,2631.281468,4878.834388,986.7305504,4111.377293,2740.918195,2631.281468,822.2754586,328.9101835,493.3652752,274.0918195,1754.187645,274.0918195,603.002003,2740.918195,6687.840397,0,0,0,0,0
04/04/2035 01:00,2685.448825,4979.269697,1007.043309,4196.013789,2797.342526,2685.448825,839.2027579,335.6811032,503.5216547,279.7342526,1790.299217,279.7342526,615.4153558,2797.342526,6825.515764,0,0,0,0,0
04/04/2035 02:00,2618.81481,4855.719126,982.0555536,4091.89814,2727.932093,2618.81481,818.379628,327.3518512,491.0277768,272.7932093,1745.87654,272.7932093,600.1450605,2727.932093,6656.154307,0,0,0,0,0
04/04/2035 03:00,2571.343517,4767.699438,964.253819,4017.724246,2678.48283,2571.343517,803.5448491,321.4179397,482.1269095,267.848283,1714.229012,267.848283,589.2662227,2678.48283,6535.498106,0,0,0,0,0
04/04/2035 04:00,2580.271604,4784.2536,967.6018516,4031.674382,2687.782921,2580.271604,806.3348764,322.5339505,483.8009258,268.7782921,1720.18107,268.7782921,591.3122427,2687.782921,6558.190328,0,0,0,0,0
04/04/2035 05:00,2788.502903,5170.349134,1045.688589,4357.035787,2904.690524,2788.502903,871.4071573,348.5628629,522.8442944,290.4690524,1859.001936,290.4690524,639.0319154,2904.690524,7087.44488,0,0,0,0,0
04/04/2035 06:00,3099.84272,5747.625044,1162.44102,4843.504251,3229.002834,3099.84272,968.7008501,387.4803401,581.2205101,322.9002834,2066.561814,322.9002834,710.3806234,3229.002834,7878.766915,0,0,0,0,0
04/04/2035 07:00,3383.690562,6273.92625,1268.883961,5287.016503,3524.677669,3383.690562,1057.403301,422.9613202,634.4419804,352.4677669,2255.793708,352.4677669,775.4290871,3524.677669,8600.213512,0,0,0,0,0
04/04/2035 08:00,3487.016838,6465.510387,1307.631314,5448.463809,3632.309206,3487.016838,1089.692762,435.8771048,653.8156571,363.2309206,2324.677892,363.2309206,799.1080254,3632.309206,8862.834463,0,0,0,0,0
04/04/2035 09:00,3600.359992,6675.667486,1350.134997,5625.562488,3750.374992,3600.359992,1125.112498,450.044999,675.0674985,375.0374992,2400.239995,375.0374992,825.0824982,3750.374992,9150.91498,0,0,0,0,0
04/04/2035 10:00,3736.676639,6928.421268,1401.25374,5838.557248,3892.371499,3736.676639,1167.71145,467.0845799,700.6268698,389.2371499,2491.117759,389.2371499,856.3217297,3892.371499,9497.386457,0,0,0,0,0
04/04/2035 11:00,3854.429397,7146.754507,1445.411024,6022.545933,4015.030622,3854.429397,1204.509187,481.8036746,722.7055119,401.5030622,2569.619598,401.5030622,883.3067368,4015.030622,9796.674717,0,0,0,0,0
04/04/2035 12:00,3841.309464,7122.427965,1440.491049,6002.046038,4001.364025,3841.309464,1200.409208,480.163683,720.2455245,400.1364025,2560.872976,400.1364025,880.3000855,4001.364025,9763.328221,0,0,0,0,0
04/04/2035 13:00,3603.571926,6681.622946,1351.339472,5630.581134,3753.720756,3603.571926,1126.116227,450.4464908,675.6697361,375.3720756,2402.381284,375.3720756,825.8185664,3753.720756,9159.078645,0,0,0,0,0
04/04/2035 14:00,3514.672132,6516.787912,1318.00205,5491.675206,3661.116804,3514.672132,1098.335041,439.3340165,659.0010248,366.1116804,2343.114755,366.1116804,805.4456969,3661.116804,8933.125003,0,0,0,0,0
04/04/2035 15:00,3569.275006,6618.030741,1338.478127,5576.992197,3717.994798,3569.275006,1115.398439,446.1593758,669.2390637,371.7994798,2379.516671,371.7994798,817.9588556,3717.994798,9071.907307,0,0,0,0,0
04/04/2035 16:00,3708.095872,6875.427763,1390.535952,5793.8998,3862.599867,3708.095872,1158.77996,463.511984,695.267976,386.2599867,2472.063915,386.2599867,849.7719707,3862.599867,9424.743675,0,0,0,0,0
04/04/2035 17:00,3689.640863,6841.2091,1383.615324,5765.063848,3843.375899,3689.640863,1153.01277,461.2051079,691.8076618,384.3375899,2459.760575,384.3375899,845.5426978,3843.375899,9377.837193,0,0,0,0,0
04/04/2035 18:00,3612.282255,6697.773348,1354.605846,5644.191023,3762.794015,3612.282255,1128.838205,451.5352819,677.3029228,376.2794015,2408.18817,376.2794015,827.8146834,3762.794015,9181.217398,0,0,0,0,0
04/04/2035 19:00,3598.672366,6672.538345,1349.502137,5622.925572,3748.617048,3598.672366,1124.585114,449.8340458,674.7510686,374.8617048,2399.114911,374.8617048,824.6957505,3748.617048,9146.625597,0,0,0,0,0
04/04/2035 20:00,3378.246606,6263.832249,1266.842477,5278.510323,3519.006882,3378.246606,1055.702065,422.2808258,633.4212387,351.9006882,2252.164404,351.9006882,774.181514,3519.006882,8586.376791,0,0,0,0,0
04/04/2035 21:00,3069.356569,5691.098639,1151.008714,4795.86964,3197.246427,3069.356569,959.173928,383.6695712,575.5043568,319.7246427,2046.237713,319.7246427,703.3942138,3197.246427,7801.281281,0,0,0,0,0
04/04/2035 22:00,2799.717452,5191.142775,1049.894044,4374.558519,2916.372346,2799.717452,874.9117037,349.9646815,524.9470222,291.6372346,1866.478301,291.6372346,641.6019161,2916.372346,7115.948524,0,0,0,0,0
04/04/2035 23:00,2582.122549,4787.68556,968.295956,4034.566483,2689.710989,2582.122549,806.9132966,322.7653187,484.147978,268.9710989,1721.415033,268.9710989,591.7364175,2689.710989,6562.894813,0,0,0,0,0
05/04/2035 00:00,2597.855581,4816.857223,974.1958428,4059.149345,2706.099563,2597.855581,811.829869,324.7319476,487.0979214,270.6099563,1731.90372,270.6099563,595.3419039,2706.099563,6602.882934,0,0,0,0,0
05/04/2035 01:00,2598.399976,4817.866623,974.3999911,4059.999963,2706.666642,2598.399976,811.9999926,324.799997,487.1999955,270.6666642,1732.266651,270.6666642,595.4666612,2706.666642,6604.266606,0,0,0,0,0
05/04/2035 02:00,2511.514446,4656.766369,941.8179172,3924.241322,2616.160881,2511.514446,784.8482644,313.9393057,470.9089586,261.6160881,1674.342964,261.6160881,575.5553939,2616.160881,6383.43255,0,0,0,0,0
05/04/2035 03:00,2452.937484,4548.154919,919.8515566,3832.714819,2555.143213,2452.937484,766.5429639,306.6171855,459.9257783,255.5143213,1635.291656,255.5143213,562.1315068,2555.143213,6234.54944,0,0,0,0,0
05/04/2035 04:00,2464.369791,4569.352321,924.1386716,3850.577798,2567.051866,2464.369791,770.1155597,308.0462239,462.0693358,256.7051866,1642.913194,256.7051866,564.7514104,2567.051866,6263.606552,0,0,0,0,0
05/04/2035 05:00,2563.776419,4753.668777,961.4161571,4005.900655,2670.600437,2563.776419,801.180131,320.4720524,480.7080786,267.0600437,1709.184279,267.0600437,587.532096,2670.600437,6516.265065,0,0,0,0,0
05/04/2035 06:00,2708.640076,5022.270141,1015.740028,4232.250118,2821.500079,2708.640076,846.4500237,338.5800095,507.8700142,282.1500079,1805.760051,282.1500079,620.7300174,2821.500079,6884.460193,0,0,0,0,0
05/04/2035 07:00,2909.086519,5393.931253,1090.907444,4545.447685,3030.298457,2909.086519,909.0895371,363.6358148,545.4537222,303.0298457,1939.391012,303.0298457,666.6656605,3030.298457,7393.928235,0,0,0,0,0
05/04/2035 08:00,3105.885511,5758.829385,1164.707067,4852.946111,3235.297407,3105.885511,970.5892222,388.2356889,582.3535333,323.5297407,2070.590341,323.5297407,711.7654296,3235.297407,7894.125674,0,0,0,0,0
05/04/2035 09:00,3280.527605,6082.644934,1230.197852,5125.824382,3417.216255,3280.527605,1025.164876,410.0659506,615.0989259,341.7216255,2187.018403,341.7216255,751.7875761,3417.216255,8338.007662,0,0,0,0,0
05/04/2035 10:00,3358.702806,6227.594786,1259.513552,5247.973135,3498.648756,3358.702806,1049.594627,419.8378508,629.7567761,349.8648756,2239.135204,349.8648756,769.7027264,3498.648756,8536.702966,0,0,0,0,0
05/04/2035 11:00,3467.799675,6429.878564,1300.424878,5418.436992,3612.291328,3467.799675,1083.687398,433.4749594,650.2124391,361.2291328,2311.86645,361.2291328,794.7040922,3612.291328,8813.990841,0,0,0,0,0
05/04/2035 12:00,3391.475418,6288.360672,1271.803282,5299.180341,3532.786894,3391.475418,1059.836068,423.9344273,635.901641,353.2786894,2260.983612,353.2786894,777.2131167,3532.786894,8620.000022,0,0,0,0,0
05/04/2035 13:00,3367.794212,6244.451768,1262.922829,5262.178456,3508.118971,3367.794212,1052.435691,420.9742765,631.4614147,350.8118971,2245.196141,350.8118971,771.7861735,3508.118971,8559.810288,0,0,0,0,0
05/04/2035 14:00,3240.841169,6009.059667,1215.315438,5063.814326,3375.876217,3240.841169,1012.762865,405.1051461,607.6577191,337.5876217,2160.560779,337.5876217,742.6927678,3375.876217,8237.137971,0,0,0,0,0
05/04/2035 15:00,3328.434413,6171.472141,1248.162905,5200.678771,3467.119181,3328.434413,1040.135754,416.0543017,624.0814525,346.7119181,2218.956276,346.7119181,762.7662197,3467.119181,8459.770801,0,0,0,0,0
05/04/2035 16:00,3481.028487,6454.406986,1305.385683,5439.107011,3626.071341,3481.028487,1087.821402,435.1285609,652.6928413,362.6071341,2320.685658,362.6071341,797.7356949,3626.071341,8847.614071,0,0,0,0,0
05/04/2035 17:00,3540.476481,6564.633476,1327.678681,5531.994502,3687.996335,3540.476481,1106.3989,442.5595602,663.8393403,368.7996335,2360.317654,368.7996335,811.3591936,3687.996335,8998.711057,0,0,0,0,0
05/04/2035 18:00,3446.023853,6389.502561,1292.258945,5384.41227,3589.60818,3446.023853,1076.882454,430.7529816,646.1294724,358.960818,2297.349235,358.960818,789.7137996,3589.60818,8758.643959,0,0,0,0,0
05/04/2035 19:00,3455.278577,6406.662362,1295.729466,5398.872777,3599.248518,3455.278577,1079.774555,431.9098222,647.8647332,359.9248518,2303.519052,359.9248518,791.834674,3599.248518,8782.166384,0,0,0,0,0
05/04/2035 20:00,3242.093279,6011.381287,1215.784979,5065.770748,3377.180499,3242.093279,1013.15415,405.2616598,607.8924897,337.7180499,2161.395519,337.7180499,742.9797097,3377.180499,8240.320416,0,0,0,0,0
05/04/2035 21:00,2981.273369,5527.777705,1117.977513,4658.239639,3105.493093,2981.273369,931.6479278,372.6591711,558.9887567,310.5493093,1987.515579,310.5493093,683.2084804,3105.493093,7577.403146,0,0,0,0,0
05/04/2035 22:00,2766.237125,5129.06467,1037.338922,4322.245508,2881.497006,2766.237125,864.4491017,345.7796407,518.669461,288.1497006,1844.158084,288.1497006,633.9293412,2881.497006,7030.852694,0,0,0,0,0
05/04/2035 23:00,2572.486748,4769.819178,964.6825305,4019.510544,2679.673696,2572.486748,803.9021087,321.5608435,482.3412652,267.9673696,1714.991165,267.9673696,589.5282131,2679.673696,6538.403818,0,0,0,0,0
06/04/2035 00:00,2556.808156,4740.748456,958.8030585,3995.012744,2663.341829,2556.808156,799.0025487,319.6010195,479.4015292,266.3341829,1704.538771,266.3341829,585.9352024,2663.341829,6498.554063,0,0,0,0,0
06/04/2035 01:00,2562.197672,4750.741517,960.824127,4003.433862,2668.955908,2562.197672,800.6867725,320.274709,480.4120635,266.8955908,1708.131781,266.8955908,587.1702998,2668.955908,6512.252416,0,0,0,0,0
06/04/2035 02:00,2489.357547,4615.683785,933.5090801,3889.621167,2593.080778,2489.357547,777.9242334,311.1696934,466.75454,259.3080778,1659.571698,259.3080778,570.4777712,2593.080778,6327.117098,0,0,0,0,0
06/04/2035 03:00,2399.096764,4448.32525,899.6612866,3748.588694,2499.059129,2399.096764,749.7177388,299.8870955,449.8306433,249.9059129,1599.397843,249.9059129,549.7930085,2499.059129,6097.704276,0,0,0,0,0
06/04/2035 04:00,2387.718897,4427.228788,895.3945864,3730.810777,2487.207184,2387.718897,746.1621553,298.4648621,447.6972932,248.7207184,1591.812598,248.7207184,547.1855806,2487.207184,6068.78553,0,0,0,0,0
06/04/2035 05:00,2440.416387,4524.938717,915.156145,3813.150604,2542.100403,2440.416387,762.6301208,305.0520483,457.5780725,254.2100403,1626.944258,254.2100403,559.2620886,2542.100403,6202.724983,0,0,0,0,0
06/04/2035 06:00,2590.342922,4802.927501,971.3785958,4047.410816,2698.273877,2590.342922,809.4821631,323.7928653,485.6892979,269.8273877,1726.895281,269.8273877,593.620253,2698.273877,6583.78826,0,0,0,0,0
06/04/2035 07:00,2838.151778,5262.406422,1064.306917,4434.612153,2956.408102,2838.151778,886.9224306,354.7689722,532.1534584,295.6408102,1892.101185,295.6408102,650.4097824,2956.408102,7213.635769,0,0,0,0,0
06/04/2035 08:00,3093.691051,5736.218823,1160.134144,4833.892267,3222.594844,3093.691051,966.7784533,386.7113813,580.067072,322.2594844,2062.4607,322.2594844,708.9708658,3222.594844,7863.131421,0,0,0,0,0
06/04/2035 09:00,3272.361671,6067.503932,1227.135627,5113.065111,3408.710074,3272.361671,1022.613022,409.0452089,613.5678134,340.8710074,2181.574448,340.8710074,749.9162163,3408.710074,8317.252581,0,0,0,0,0
06/04/2035 10:00,3417.334207,6336.307176,1281.500328,5339.584699,3559.723132,3417.334207,1067.91694,427.1667759,640.7501638,355.9723132,2278.222805,355.9723132,783.1390891,3559.723132,8685.724443,0,0,0,0,0
06/04/2035 11:00,3564.810963,6609.75366,1336.804111,5570.017129,3713.344753,3564.810963,1114.003426,445.6013703,668.4020555,371.3344753,2376.540642,371.3344753,816.9358456,3713.344753,9060.561197,0,0,0,0,0
06/04/2035 12:00,3496.326002,6482.771129,1311.122251,5463.009378,3642.006252,3496.326002,1092.601876,437.0407502,655.5611254,364.2006252,2330.884001,364.2006252,801.2413755,3642.006252,8886.495255,0,0,0,0,0
06/04/2035 13:00,3408.514999,6319.954894,1278.193125,5325.804686,3550.536458,3408.514999,1065.160937,426.0643749,639.0965624,355.0536458,2272.343333,355.0536458,781.1180207,3550.536458,8663.308956,0,0,0,0,0
06/04/2035 14:00,3413.632317,6329.443255,1280.112119,5333.800496,3555.866997,3413.632317,1066.760099,426.7040397,640.0560595,355.5866997,2275.754878,355.5866997,782.2907394,3555.866997,8676.315473,0,0,0,0,0
06/04/2035 15:00,3394.360715,6293.710492,1272.885268,5303.688617,3535.792411,3394.360715,1060.737723,424.2950894,636.442634,353.5792411,2262.907143,353.5792411,777.8743305,3535.792411,8627.333484,0,0,0,0,0
06/04/2035 16:00,3479.776377,6452.085366,1304.916141,5437.150589,3624.76706,3479.776377,1087.430118,434.9720471,652.4580707,362.476706,2319.850918,362.476706,797.4487531,3624.76706,8844.431625,0,0,0,0,0
06/04/2035 17:00,3453.264314,6402.927582,1294.974118,5395.72549,3597.150327,3453.264314,1079.145098,431.6580392,647.4870588,359.7150327,2302.176209,359.7150327,791.3730719,3597.150327,8777.046797,0,0,0,0,0
06/04/2035 18:00,3354.129883,6219.115826,1257.798706,5240.827943,3493.885295,3354.129883,1048.165589,419.2662354,628.8993531,349.3885295,2236.086589,349.3885295,768.654765,3493.885295,8525.08012,0,0,0,0,0
06/04/2035 19:00,3339.159006,6191.357323,1252.184627,5217.435946,3478.290631,3339.159006,1043.487189,417.3948757,626.0923136,347.8290631,2226.106004,347.8290631,765.2239388,3478.290631,8487.02914,0,0,0,0,0
06/04/2035 20:00,3104.74228,5756.709645,1164.278355,4851.159813,3234.106542,3104.74228,970.2319626,388.0927851,582.1391776,323.4106542,2069.828187,323.4106542,711.5034393,3234.106542,7891.219963,0,0,0,0,0
06/04/2035 21:00,2851.543909,5287.237664,1069.328966,4455.537357,2970.358238,2851.543909,891.1074714,356.4429886,534.6644829,297.0358238,1901.029272,297.0358238,653.4788124,2970.358238,7247.674101,0,0,0,0,0
06/04/2035 22:00,2569.057056,4763.459958,963.396396,4014.15165,2676.1011,2569.057056,802.83033,321.132132,481.698198,267.61011,1712.704704,267.61011,588.742242,2676.1011,6529.686684,0,0,0,0,0
06/04/2035 23:00,2457.347088,4556.33106,921.5051581,3839.604826,2559.73655,2457.347088,767.9209651,307.168386,460.7525791,255.973655,1638.231392,255.973655,563.1420411,2559.73655,6245.757183,0,0,0,0,0
07/04/2035 00:00,2498.340074,4632.338886,936.8775276,3903.656365,2602.437577,2498.340074,780.731273,312.2925092,468.4387638,260.2437577,1665.560049,260.2437577,572.5362669,2602.437577,6349.947687,0,0,0,0,0
07/04/2035 01:00,2504.056227,4642.937587,939.0210851,3912.587854,2608.391903,2504.056227,782.5175709,313.0070284,469.5105425,260.8391903,1669.370818,260.8391903,573.8462187,2608.391903,6364.476243,0,0,0,0,0
07/04/2035 02:00,2440.851903,4525.746237,915.3194637,3813.831099,2542.554066,2440.851903,762.7662197,305.1064879,457.6597318,254.2554066,1627.234602,254.2554066,559.3618945,2542.554066,6203.83192,0,0,0,0,0
07/04/2035 03:00,2409.603598,4467.806672,903.6013494,3765.005622,2510.003748,2409.603598,753.0011245,301.2004498,451.8006747,251.0003748,1606.402399,251.0003748,552.2008246,2510.003748,6124.409146,0,0,0,0,0
07/04/2035 04:00,2453.590759,4549.366199,920.0965346,3833.735561,2555.823707,2453.590759,766.7471122,306.6988449,460.0482673,255.5823707,1635.727173,255.5823707,562.2812156,2555.823707,6236.209846,0,0,0,0,0
07/04/2035 05:00,2645.70795,4905.58349,992.1404812,4133.918672,2755.945781,2645.70795,826.7837343,330.7134937,496.0702406,275.5945781,1763.8053,275.5945781,606.3080718,2755.945781,6724.507706,0,0,0,0,0
07/04/2035 06:00,2916.980254,5408.567554,1093.867595,4557.781647,3038.521098,2916.980254,911.5563294,364.6225318,546.9337976,303.8521098,1944.653503,303.8521098,668.4746416,3038.521098,7413.991479,0,0,0,0,0
