name,bus,carrier,p_nom,FOR,MTTF_hours,MTTR_hours
FES_wind_onshore_DirectSPTL_Z2_2035,Z2,wind_onshore,450.3159282160271,9.99999000001e-7,1000000,1
FES_wind_onshore_Dyce_2035,Z2,wind_onshore,35.885999999999996,9.99999000001e-7,1000000,1
FES_wind_onshore_Elgin_2035,Z2,wind_onshore,6.165,9.99999000001e-7,1000000,1
FES_wind_onshore_Fiddes_2035,Z2,wind_onshore,85.613,9.99999000001e-7,1000000,1
FES_wind_onshore_Fraserburgh_2035,Z2,wind_onshore,2.326,9.99999000001e-7,1000000,1
FES_wind_onshore_Glenfarclas_2035,Z2,wind_onshore,64.5,9.99999000001e-7,1000000,1
FES_wind_onshore_Keith_2035,Z2,wind_onshore,263.209,9.99999000001e-7,1000000,1
FES_wind_onshore_Kintore_2035,Z2,wind_onshore,23.970000000000002,9.99999000001e-7,1000000,1
FES_wind_onshore_Lunanhead_2035,Z2,wind_onshore,7.394,9.99999000001e-7,1000000,1
FES_wind_onshore_Macduff_2035,Z2,wind_onshore,76.405,9.99999000001e-7,1000000,1
FES_wind_onshore_Nairn_2035,Z2,wind_onshore,3.326,9.99999000001e-7,1000000,1
FES_wind_onshore_Persley_2035,Z2,wind_onshore,2.601,9.99999000001e-7,1000000,1
FES_wind_onshore_Peterhead_Shell_2035,Z2,wind_onshore,21.247,9.99999000001e-7,1000000,1
FES_wind_onshore_Redmoss_2035,Z2,wind_onshore,28.052,9.99999000001e-7,1000000,1
FES_wind_onshore_Rothienorman_2035,Z2,wind_onshore,64.524,9.99999000001e-7,1000000,1
FES_wind_onshore_St_Fergus_Gas_Terminal_2035,Z2,wind_onshore,34.166,9.99999000001e-7,1000000,1
FES_wind_onshore_Strichen_2035,Z2,wind_onshore,37.294,9.99999000001e-7,1000000,1
FES_wind_onshore_Tarland_2035,Z2,wind_onshore,35.681999999999995,9.99999000001e-7,1000000,1
FES_wind_onshore_Abernethy_2035,Z3,wind_onshore,34.294000000000004,9.99999000001e-7,1000000,1
FES_wind_onshore_Ardkinglas_2035,Z3,wind_onshore,19.25,9.99999000001e-7,1000000,1
FES_wind_onshore_Braco_West_2035,Z3,wind_onshore,74.806,9.99999000001e-7,1000000,1
FES_wind_onshore_Burghmuir_2035,Z3,wind_onshore,0.223,9.99999000001e-7,1000000,1
FES_wind_onshore_Charleston_2035,Z3,wind_onshore,10.016,9.99999000001e-7,1000000,1
FES_wind_onshore_Coupar_Angus_2035,Z3,wind_onshore,63.066,9.99999000001e-7,1000000,1
FES_wind_onshore_Cupar_2035,Z3,wind_onshore,8.108,9.99999000001e-7,1000000,1
FES_wind_onshore_Devonside_2035,Z3,wind_onshore,133.305,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectSPTL_Z3_2035,Z3,wind_onshore,1077.0467664958123,9.99999000001e-7,1000000,1
FES_wind_onshore_Dudhope_2035,Z3,wind_onshore,0.233,9.99999000001e-7,1000000,1
FES_wind_onshore_Glenrothes_2035,Z3,wind_onshore,0.539,9.99999000001e-7,1000000,1
FES_wind_onshore_Killin_2035,Z3,wind_onshore,0.018,9.99999000001e-7,1000000,1
FES_wind_onshore_Leven_2035,Z3,wind_onshore,27.122999999999998,9.99999000001e-7,1000000,1
FES_wind_onshore_Lyndhurst_2035,Z3,wind_onshore,2.334,9.99999000001e-7,1000000,1
FES_wind_onshore_Milton_of_Craigie_2035,Z3,wind_onshore,11.094,9.99999000001e-7,1000000,1
FES_wind_onshore_Stirling_2035,Z3,wind_onshore,42.439,9.99999000001e-7,1000000,1
FES_wind_onshore_Taynuilt_2035,Z3,wind_onshore,18.906,9.99999000001e-7,1000000,1
FES_wind_onshore_Tummel_Bridge_2035,Z3,wind_onshore,0.775,9.99999000001e-7,1000000,1
FES_wind_onshore_Carradale_2035,Z4,wind_onshore,240.399,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectNGET_Z4_2035,Z4,wind_onshore,37.01813090712015,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectSPTL_Z4_2035,Z4,wind_onshore,1026.676935616952,9.99999000001e-7,1000000,1
FES_wind_onshore_Dunoon_2035,Z4,wind_onshore,29.137,9.99999000001e-7,1000000,1
FES_wind_onshore_Port_Ann_2035,Z4,wind_onshore,29.929000000000002,9.99999000001e-7,1000000,1
FES_wind_onshore_Saltcoats_A_2035,Z4,wind_onshore,102.001,9.99999000001e-7,1000000,1
FES_wind_onshore_Saltcoats_B_2035,Z4,wind_onshore,87.135,9.99999000001e-7,1000000,1
FES_wind_onshore_Spango_Valley_2035,Z4,wind_onshore,1.192,9.99999000001e-7,1000000,1
FES_wind_onshore_Ayr_2035,Z5,wind_onshore,0.017,9.99999000001e-7,1000000,1
FES_wind_onshore_Bainsford_2035,Z5,wind_onshore,5.405,9.99999000001e-7,1000000,1
FES_wind_onshore_Bathgate_2035,Z5,wind_onshore,135.14600000000002,9.99999000001e-7,1000000,1
FES_wind_onshore_Bonnybridge_2035,Z5,wind_onshore,61.573,9.99999000001e-7,1000000,1
FES_wind_onshore_Coatbridge_2035,Z5,wind_onshore,3.605,9.99999000001e-7,1000000,1
FES_wind_onshore_Cockenzie_2035,Z5,wind_onshore,1.068,9.99999000001e-7,1000000,1
FES_wind_onshore_Coylton_2035,Z5,wind_onshore,102.968,9.99999000001e-7,1000000,1
FES_wind_onshore_Crookston_A_2035,Z5,wind_onshore,2.322,9.99999000001e-7,1000000,1
FES_wind_onshore_Crookston_B_2035,Z5,wind_onshore,44.931000000000004,9.99999000001e-7,1000000,1
FES_wind_onshore_Cumbernauld_2035,Z5,wind_onshore,7.554,9.99999000001e-7,1000000,1
FES_wind_onshore_Devol_Moor_2035,Z5,wind_onshore,48.601,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectNGET_Z5_2035,Z5,wind_onshore,8.158743974840082,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectSPTL_Z5_2035,Z5,wind_onshore,6441.192751118891,9.99999000001e-7,1000000,1
FES_wind_onshore_Dunbar_2035,Z5,wind_onshore,139.345,9.99999000001e-7,1000000,1
FES_wind_onshore_Dunfermline_2035,Z5,wind_onshore,1.436,9.99999000001e-7,1000000,1
FES_wind_onshore_East_Kilbride_South_2035,Z5,wind_onshore,142.901,9.99999000001e-7,1000000,1
FES_wind_onshore_East_Kilbride_2035,Z5,wind_onshore,39.362,9.99999000001e-7,1000000,1
FES_wind_onshore_Easterhouse_2035,Z5,wind_onshore,0.034,9.99999000001e-7,1000000,1
FES_wind_onshore_Giffnock_2035,Z5,wind_onshore,8.444,9.99999000001e-7,1000000,1
FES_wind_onshore_Glenniston_2035,Z5,wind_onshore,65.087,9.99999000001e-7,1000000,1
FES_wind_onshore_Govan_2035,Z5,wind_onshore,0.044,9.99999000001e-7,1000000,1
FES_wind_onshore_Grangemouth_A_2035,Z5,wind_onshore,1.537,9.99999000001e-7,1000000,1
FES_wind_onshore_Grangemouth_C_2035,Z5,wind_onshore,1.537,9.99999000001e-7,1000000,1
FES_wind_onshore_Inverkeithing_2035,Z5,wind_onshore,3.046,9.99999000001e-7,1000000,1
FES_wind_onshore_Johnstone_2035,Z5,wind_onshore,2.361,9.99999000001e-7,1000000,1
FES_wind_onshore_Kaimes_2035,Z5,wind_onshore,57.935,9.99999000001e-7,1000000,1
FES_wind_onshore_Killermont_2035,Z5,wind_onshore,0.017,9.99999000001e-7,1000000,1
FES_wind_onshore_Kilwinning_2035,Z5,wind_onshore,18.595000000000002,9.99999000001e-7,1000000,1
FES_wind_onshore_Lesmahagow_2035,Z5,wind_onshore,75.867,9.99999000001e-7,1000000,1
FES_wind_onshore_Livingston_East_2035,Z5,wind_onshore,113.55199999999999,9.99999000001e-7,1000000,1
FES_wind_onshore_Maybole_2035,Z5,wind_onshore,52.983000000000004,9.99999000001e-7,1000000,1
FES_wind_onshore_Newarthill_2035,Z5,wind_onshore,6.027,9.99999000001e-7,1000000,1
FES_wind_onshore_Portobello_2035,Z5,wind_onshore,11.34,9.99999000001e-7,1000000,1
FES_wind_onshore_Redhouse_2035,Z5,wind_onshore,45.152,9.99999000001e-7,1000000,1
FES_wind_onshore_Shrubhill_2035,Z5,wind_onshore,0.008,9.99999000001e-7,1000000,1
FES_wind_onshore_Sighthill_2035,Z5,wind_onshore,0.003,9.99999000001e-7,1000000,1
FES_wind_onshore_Strathaven_2035,Z5,wind_onshore,26.139,9.99999000001e-7,1000000,1
FES_wind_onshore_Strathleven_2035,Z5,wind_onshore,0.212,9.99999000001e-7,1000000,1
FES_wind_onshore_Westfield_2035,Z5,wind_onshore,37.338,9.99999000001e-7,1000000,1
FES_wind_onshore_Wishaw_2035,Z5,wind_onshore,38.899,9.99999000001e-7,1000000,1
FES_wind_onshore_Chapelcross_2035,Z6,wind_onshore,122.42,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectNGET_Z6_2035,Z6,wind_onshore,904.2318588285528,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectSPTL_Z6_2035,Z6,wind_onshore,561.0572549568697,9.99999000001e-7,1000000,1
FES_wind_onshore_Dumfries_11_2035,Z6,wind_onshore,0.149,9.99999000001e-7,1000000,1
FES_wind_onshore_Dumfries_33_2035,Z6,wind_onshore,66.295,9.99999000001e-7,1000000,1
FES_wind_onshore_Dumfries_ICI_2035,Z6,wind_onshore,0.149,9.99999000001e-7,1000000,1
FES_wind_onshore_Eccles_2035,Z6,wind_onshore,56.142,9.99999000001e-7,1000000,1
FES_wind_onshore_Galashiels_2035,Z6,wind_onshore,33.623,9.99999000001e-7,1000000,1
FES_wind_onshore_Glenluce_2035,Z6,wind_onshore,178.69500000000002,9.99999000001e-7,1000000,1
FES_wind_onshore_Harker_2035,Z6,wind_onshore,393.49899999999997,9.99999000001e-7,1000000,1
FES_wind_onshore_Hawick_2035,Z6,wind_onshore,80.566,9.99999000001e-7,1000000,1
FES_wind_onshore_Newton_Stewart_2035,Z6,wind_onshore,35.0,9.99999000001e-7,1000000,1
FES_wind_onshore_Tongland_2035,Z6,wind_onshore,7.724,9.99999000001e-7,1000000,1
FES_wind_onshore_Berwick_2035,Z7,wind_onshore,192.798,9.99999000001e-7,1000000,1
FES_wind_onshore_Blyth_132kV_2035,Z7,wind_onshore,201.346,9.99999000001e-7,1000000,1
FES_wind_onshore_Blyth_66kV_2035,Z7,wind_onshore,92.363,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectNGET_Z7_2035,Z7,wind_onshore,197.176878987691,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectSPTL_Z7_2035,Z7,wind_onshore,82.66436359544944,9.99999000001e-7,1000000,1
FES_wind_onshore_Fourstones_2035,Z7,wind_onshore,171.083,9.99999000001e-7,1000000,1
FES_wind_onshore_Hartmoor_2035,Z7,wind_onshore,85.037,9.99999000001e-7,1000000,1
FES_wind_onshore_Hawthorn_Pit_2035,Z7,wind_onshore,38.858999999999995,9.99999000001e-7,1000000,1
FES_wind_onshore_Hutton_2035,Z7,wind_onshore,5.227,9.99999000001e-7,1000000,1
FES_wind_onshore_Norton_2035,Z7,wind_onshore,59.927,9.99999000001e-7,1000000,1
FES_wind_onshore_Offerton_2035,Z7,wind_onshore,0.009,9.99999000001e-7,1000000,1
FES_wind_onshore_South_Shields_2035,Z7,wind_onshore,0.136,9.99999000001e-7,1000000,1
FES_wind_onshore_Spennymoor_2035,Z7,wind_onshore,145.405,9.99999000001e-7,1000000,1
FES_wind_onshore_Stella_North_2035,Z7,wind_onshore,0.003,9.99999000001e-7,1000000,1
FES_wind_onshore_Stella_South_2035,Z7,wind_onshore,53.364,9.99999000001e-7,1000000,1
FES_wind_onshore_Tynemouth_132kV_2035,Z7,wind_onshore,0.009,9.99999000001e-7,1000000,1
FES_wind_onshore_West_Boldon_2035,Z7,wind_onshore,11.652999999999999,9.99999000001e-7,1000000,1
FES_wind_onshore_Bradford_West_2035,Z8,wind_onshore,41.321999999999996,9.99999000001e-7,1000000,1
FES_wind_onshore_Camblesforth_66kV_Drax_2035,Z8,wind_onshore,264.53499999999997,9.99999000001e-7,1000000,1
FES_wind_onshore_Creyke_Beck_2035,Z8,wind_onshore,284.63,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectNGET_Z8_2035,Z8,wind_onshore,268.93476814938293,9.99999000001e-7,1000000,1
FES_wind_onshore_Elland_2035,Z8,wind_onshore,76.523,9.99999000001e-7,1000000,1
FES_wind_onshore_Ferrybridge_A_2035,Z8,wind_onshore,1.393,9.99999000001e-7,1000000,1
FES_wind_onshore_Ferrybridge_B_2035,Z8,wind_onshore,28.412,9.99999000001e-7,1000000,1
FES_wind_onshore_Jordanthorpe_2035,Z8,wind_onshore,0.028,9.99999000001e-7,1000000,1
FES_wind_onshore_Keadby_2035,Z8,wind_onshore,251.40200000000002,9.99999000001e-7,1000000,1
FES_wind_onshore_Kirkstall_B_2035,Z8,wind_onshore,4.757000000000001,9.99999000001e-7,1000000,1
FES_wind_onshore_Knaresborough_2035,Z8,wind_onshore,28.805,9.99999000001e-7,1000000,1
FES_wind_onshore_Lackenby_2035,Z8,wind_onshore,1.888,9.99999000001e-7,1000000,1
FES_wind_onshore_Neepsend_2035,Z8,wind_onshore,0.031,9.99999000001e-7,1000000,1
FES_wind_onshore_Osbaldwick_2035,Z8,wind_onshore,5.705,9.99999000001e-7,1000000,1
FES_wind_onshore_Poppleton_2035,Z8,wind_onshore,6.287,9.99999000001e-7,1000000,1
FES_wind_onshore_Saltend_North_2035,Z8,wind_onshore,73.188,9.99999000001e-7,1000000,1
FES_wind_onshore_Skelton_Grange_2035,Z8,wind_onshore,2.66,9.99999000001e-7,1000000,1
FES_wind_onshore_Thorpe_Marsh_2035,Z8,wind_onshore,2.392,9.99999000001e-7,1000000,1
FES_wind_onshore_Thurcroft_2035,Z8,wind_onshore,46.589,9.99999000001e-7,1000000,1
FES_wind_onshore_West_Melton_2035,Z8,wind_onshore,143.569,9.99999000001e-7,1000000,1
FES_wind_onshore_Birkenhead_2035,Z9,wind_onshore,0.113,9.99999000001e-7,1000000,1
FES_wind_onshore_Bredbury_2035,Z9,wind_onshore,0.008,9.99999000001e-7,1000000,1
FES_wind_onshore_Capenhurst_2035,Z9,wind_onshore,0.009,9.99999000001e-7,1000000,1
FES_wind_onshore_Connahs_Quay_2035,Z9,wind_onshore,145.206,9.99999000001e-7,1000000,1
FES_wind_onshore_DirectNGET_Z9_2035,Z9,wind_onshore,236.47338254735962,9.99999000001e-7,1000000,1
FES_wind_onshore_Fiddlers_Ferry_Cuerdley_132kV_2035,Z9,wind_onshore,0.781,9.99999000001e-7,1000000,1
FES_wind_onshore_Frodsham_2035,Z9,wind_onshore,108.768,9.99999000001e-7,1000000,1
FES_wind_onshore_Heysham_NGET_2035,Z9,wind_onshore,49.464,9.99999000001e-7,1000000,1
FES_wind_onshore_Kearsley_132kV_2035,Z9,wind_onshore,0.742,9.99999000001e-7,1000000,1
FES_wind_onshore_Kirkby_SPEN_2035,Z9,wind_onshore,1.566,9.99999000001e-7,1000000,1
FES_wind_onshore_Legacy_2035,Z9,wind_onshore,247.483,9.99999000001e-7,1000000,1
FES_wind_onshore_Lister_Drive_2035,Z9,wind_onshore,33.917,9.99999000001e-7,1000000,1
FES_wind_onshore_Macclesfield_2035,Z9,wind_onshore,0.072,9.99999000001e-7,1000000,1
FES_wind_onshore_Padiham_2035,Z9,wind_onshore,54.68600000000001,9.99999000001e-7,1000000,1
FES_wind_onshore_Pentir_2035,Z9,wind_onshore,3.338,9.99999000001e-7,1000000,1
FES_wind_onshore_Penwortham_East_2035,Z9,wind_onshore,61.132000000000005,9.99999000001e-7,1000000,1
FES_wind_onshore_Penwortham_West_2035,Z9,wind_onshore,16.707,9.99999000001e-7,1000000,1
FES_wind_onshore_Rainhill_2035,Z9,wind_onshore,2.269,9.99999000001e-7,1000000,1
FES_wind_onshore_Rochdale_2035,Z9,wind_onshore,226.417,9.99999000001e-7,1000000,1
FES_wind_onshore_Stalybridge_2035,Z9,wind_onshore,0.156,9.99999000001e-7,1000000,1
FES_wind_onshore_Stanah_2035,Z9,wind_onshore,0.876,9.99999000001e-7,1000000,1
FES_wind_onshore_Trawsfynydd_2035,Z9,wind_onshore,291.996,9.99999000001e-7,1000000,1
FES_wind_onshore_Washway_Farm_2035,Z9,wind_onshore,4.352,9.99999000001e-7,1000000,1
FES_wind_onshore_Whitegate_2035,Z9,wind_onshore,0.103,9.99999000001e-7,1000000,1
FES_wind_onshore_Wylfa_2035,Z9,wind_onshore,75.74300000000001,9.99999000001e-7,1000000,1
gen_biomass_0,Z12,biomass,41.68863504928759,0.06696428571428571,836,60
gen_biomass_1,Z7,biomass,19.490790412653936,0.06696428571428571,836,60
gen_biomass_2,Z16,biomass,1.624232534387828,0.06696428571428571,836,60
gen_biomass_3,Z14,biomass,8.662573516735083,0.06696428571428571,836,60
gen_biomass_4,Z8,biomass,2.165643379183771,0.06696428571428571,836,60
gen_biomass_5,Z1_3,biomass,5.414108447959427,0.06696428571428571,836,60
gen_biomass_6,Z5,biomass,28.15336392938902,0.06696428571428571,836,60
gen_biomass_7,Z8,biomass,38.11532347363437,0.06696428571428571,836,60
gen_biomass_8,Z8,biomass,2.165643379183771,0.06696428571428571,836,60
gen_biomass_9,Z5,biomass,16.24232534387828,0.06696428571428571,836,60
gen_biomass_10,Z9,biomass,9.745395206326968,0.06696428571428571,836,60
gen_biomass_11,Z6,biomass,53.05826279000239,0.06696428571428571,836,60
gen_biomass_12,Z14,biomass,17.325147033470166,0.06696428571428571,836,60
gen_biomass_13,Z13,biomass,15.159503654286397,0.06696428571428571,836,60
gen_biomass_14,Z11,biomass,2.815336392938902,0.06696428571428571,836,60
gen_biomass_15,Z5,biomass,13.535271119898567,0.06696428571428571,836,60
gen_biomass_16,Z17,biomass,1.624232534387828,0.06696428571428571,836,60
gen_biomass_17,Z10,biomass,1.2993860275102624,0.06696428571428571,836,60
gen_biomass_18,Z12,biomass,43.31286758367541,0.06696428571428571,836,60
gen_biomass_19,Z12,biomass,15.484350161163961,0.06696428571428571,836,60
gen_biomass_20,Z14,biomass,3.248465068775656,0.06696428571428571,836,60
gen_biomass_21,Z15,biomass,27.070542239797135,0.06696428571428571,836,60
gen_biomass_22,Z7,biomass,43.31286758367541,0.06696428571428571,836,60
gen_biomass_23,Z13,biomass,43.31286758367541,0.06696428571428571,836,60
gen_biomass_24,Z11,biomass,2.7070542239797133,0.06696428571428571,836,60
gen_biomass_25,Z7,biomass,454.7851096285919,0.06696428571428571,836,60
gen_biomass_26,Z8,biomass,7.038340982347255,0.06696428571428571,836,60
gen_biomass_27,Z7,biomass,29.994160801695227,0.06696428571428571,836,60
gen_biomass_28,Z13,biomass,2.2739255481429597,0.06696428571428571,836,60
gen_biomass_29,Z14,biomass,1.9490790412653938,0.06696428571428571,836,60
gen_biomass_30,Z12,biomass,4.980979772122672,0.06696428571428571,836,60
gen_biomass_31,Z9,biomass,45.045382287022434,0.06696428571428571,836,60
gen_biomass_32,Z16,biomass,3.4650294066940335,0.06696428571428571,836,60
gen_biomass_33,Z2,biomass,8.98742002361265,0.06696428571428571,836,60
gen_biomass_34,Z14,biomass,20.57361210224582,0.06696428571428571,836,60
gen_biomass_35,Z10,biomass,43.31286758367541,0.06696428571428571,836,60
gen_biomass_36,Z14,biomass,46.56133265245107,0.06696428571428571,836,60
gen_biomass_37,Z3,biomass,70.38340982347255,0.06696428571428571,836,60
gen_biomass_38,Z8,biomass,45.47851096285919,0.06696428571428571,836,60
gen_biomass_39,Z8,biomass,32.48465068775656,0.06696428571428571,836,60
gen_biomass_40,Z5,biomass,5.95551929275537,0.06696428571428571,836,60
gen_biomass_41,Z15,biomass,17.325147033470166,0.06696428571428571,836,60
gen_biomass_42,Z8,biomass,698.4199897867661,0.06696428571428571,836,60
gen_biomass_43,Z8,biomass,9.745395206326968,0.06696428571428571,836,60
gen_biomass_44,Z11,biomass,2.057361210224582,0.06696428571428571,836,60
gen_biomass_45,Z12,biomass,47.86071867996134,0.06696428571428571,836,60
gen_biomass_46,Z2,biomass,13.535271119898567,0.06696428571428571,836,60
gen_biomass_47,Z9,biomass,21.656433791837706,0.06696428571428571,836,60
gen_biomass_48,Z8,biomass,698.4199897867661,0.06696428571428571,836,60
gen_biomass_49,Z6,biomass,54.574213155431025,0.06696428571428571,836,60
gen_biomass_50,Z2,biomass,1.2993860275102624,0.06696428571428571,836,60
gen_biomass_51,Z10,biomass,43.31286758367541,0.06696428571428571,836,60
gen_biomass_52,Z3,biomass,7.038340982347255,0.06696428571428571,836,60
gen_biomass_53,Z8,biomass,19.490790412653936,0.06696428571428571,836,60
gen_biomass_54,Z11,biomass,1.0828216895918854,0.06696428571428571,836,60
gen_biomass_55,Z8,biomass,18.949379567857996,0.06696428571428571,836,60
gen_biomass_56,Z11,biomass,7.363187489224821,0.06696428571428571,836,60
gen_biomass_57,Z13,biomass,3.4650294066940335,0.06696428571428571,836,60
gen_biomass_58,Z3,biomass,6.063801461714558,0.06696428571428571,836,60
gen_biomass_59,Z8,biomass,23.82207717102148,0.06696428571428571,836,60
gen_biomass_60,Z1_3,biomass,3.789875913571599,0.06696428571428571,836,60
gen_biomass_61,Z5,biomass,2.815336392938902,0.06696428571428571,836,60
gen_biomass_62,Z8,biomass,9.745395206326968,0.06696428571428571,836,60
gen_biomass_63,Z10,biomass,15.700914499082339,0.06696428571428571,836,60
gen_biomass_64,Z10,biomass,21.981280298715273,0.06696428571428571,836,60
gen_biomass_65,Z13,biomass,9.745395206326968,0.06696428571428571,836,60
gen_biomass_66,Z10,biomass,12.993860275102625,0.06696428571428571,836,60
gen_biomass_67,Z9,biomass,3.248465068775656,0.06696428571428571,836,60
gen_biomass_68,Z8,biomass,8.662573516735083,0.06696428571428571,836,60
gen_biomass_69,Z13,biomass,3.8981580825307875,0.06696428571428571,836,60
gen_biomass_70,Z9,biomass,1.191103858551074,0.06696428571428571,836,60
gen_biomass_71,Z11,biomass,1.7325147033470167,0.06696428571428571,836,60
gen_biomass_72,Z12,biomass,2.815336392938902,0.06696428571428571,836,60
gen_biomass_73,Z8,biomass,698.4199897867661,0.06696428571428571,836,60
gen_biomass_74,Z5,biomass,18.40796872306205,0.06696428571428571,836,60
gen_biomass_75,Z13,biomass,4.223004589408353,0.06696428571428571,836,60
gen_biomass_76,Z3,biomass,1.2993860275102624,0.06696428571428571,836,60
gen_biomass_77,Z13,biomass,1.0719934726959666,0.06696428571428571,836,60
gen_biomass_78,Z10,biomass,1.7325147033470167,0.06696428571428571,836,60
gen_biomass_79,Z10,biomass,1.7325147033470167,0.06696428571428571,836,60
gen_biomass_80,Z9,biomass,0.3248465068775656,0.06696428571428571,836,60
gen_biomass_81,Z8,biomass,0.9745395206326969,0.06696428571428571,836,60
gen_biomass_82,Z7,biomass,17.325147033470166,0.06696428571428571,836,60
gen_biomass_83,Z13,biomass,37.89875913571599,0.06696428571428571,836,60
gen_biomass_84,Z8,biomass,698.4199897867661,0.06696428571428571,836,60
gen_biomass_85,Z13,biomass,19.490790412653936,0.06696428571428571,836,60
gen_waste_to_energy_86,Z8,waste_to_energy,73.32851280530011,0.06696428571428571,836,60
gen_waste_to_energy_87,Z8,waste_to_energy,71.23341243943439,0.06696428571428571,836,60
gen_waste_to_energy_88,Z11,waste_to_energy,7.751871353703154,0.06696428571428571,836,60
gen_waste_to_energy_89,Z11,waste_to_energy,8.380401463462869,0.06696428571428571,836,60
gen_waste_to_energy_90,Z11,waste_to_energy,14.875212597646591,0.06696428571428571,836,60
gen_waste_to_energy_91,Z11,waste_to_energy,31.426505487985757,0.06696428571428571,836,60
gen_waste_to_energy_92,Z7,waste_to_energy,21.05575867695046,0.06696428571428571,836,60
gen_waste_to_energy_93,Z14,waste_to_energy,52.37750914664293,0.06696428571428571,836,60
gen_waste_to_energy_94,Z16,waste_to_energy,8.380401463462869,0.06696428571428571,836,60
gen_waste_to_energy_95,Z16,waste_to_energy,16.760802926925738,0.06696428571428571,836,60
gen_waste_to_energy_96,Z8,waste_to_energy,9.951726737862156,0.06696428571428571,836,60
gen_waste_to_energy_97,Z10,waste_to_energy,3.352160585385148,0.06696428571428571,836,60
gen_waste_to_energy_98,Z8,waste_to_energy,3.142650548798576,0.06696428571428571,836,60
gen_waste_to_energy_99,Z14,waste_to_energy,75.42361317116583,0.06696428571428571,836,60
gen_waste_to_energy_100,Z14,waste_to_energy,31.426505487985757,0.06696428571428571,836,60
gen_waste_to_energy_101,Z3,waste_to_energy,8.694666518342727,0.06696428571428571,836,60
gen_waste_to_energy_102,Z15,waste_to_energy,53.42505932957579,0.06696428571428571,836,60
gen_waste_to_energy_103,Z11,waste_to_energy,4.713975823197864,0.06696428571428571,836,60
gen_waste_to_energy_104,Z9,waste_to_energy,35.09293112825076,0.06696428571428571,836,60
gen_waste_to_energy_105,Z9,waste_to_energy,11.313541975674873,0.06696428571428571,836,60
gen_waste_to_energy_106,Z16,waste_to_energy,19.170168347671314,0.06696428571428571,836,60
gen_waste_to_energy_107,Z8,waste_to_energy,20.217718530604174,0.06696428571428571,836,60
gen_waste_to_energy_108,Z12,waste_to_energy,7.6471163354098675,0.06696428571428571,836,60
gen_waste_to_energy_109,Z9,waste_to_energy,62.853010975971515,0.06696428571428571,836,60
gen_waste_to_energy_110,Z9,waste_to_energy,8.380401463462869,0.06696428571428571,836,60
gen_waste_to_energy_111,Z11,waste_to_energy,24.09365420745575,0.06696428571428571,836,60
gen_waste_to_energy_112,Z17,waste_to_energy,20.95100365865717,0.06696428571428571,836,60
gen_waste_to_energy_113,Z13,waste_to_energy,33.521605853851476,0.06696428571428571,836,60
gen_waste_to_energy_114,Z13,waste_to_energy,31.426505487985757,0.06696428571428571,836,60
gen_waste_to_energy_115,Z10,waste_to_energy,17.17982300009888,0.06696428571428571,836,60
gen_waste_to_energy_116,Z7,waste_to_energy,21.99855384159003,0.06696428571428571,836,60
gen_waste_to_energy_117,Z8,waste_to_energy,51.32995896371007,0.06696428571428571,836,60
gen_waste_to_energy_118,Z9,waste_to_energy,104.75501829328586,0.06696428571428571,836,60
gen_waste_to_energy_119,Z8,waste_to_energy,12.151582122021159,0.06696428571428571,836,60
gen_waste_to_energy_120,Z17,waste_to_energy,13.618152378127162,0.06696428571428571,836,60
gen_waste_to_energy_121,Z17,waste_to_energy,23.56987911598932,0.06696428571428571,836,60
gen_waste_to_energy_122,Z14,waste_to_energy,27.236304756254324,0.06696428571428571,836,60
gen_waste_to_energy_123,Z15,waste_to_energy,52.272754128349646,0.06696428571428571,836,60
gen_waste_to_energy_124,Z8,waste_to_energy,28.283854939187183,0.06696428571428571,836,60
gen_waste_to_energy_125,Z11,waste_to_energy,25.14120439038861,0.06696428571428571,836,60
gen_waste_to_energy_126,Z14,waste_to_energy,23.04610402452289,0.06696428571428571,836,60
gen_waste_to_energy_127,Z12,waste_to_energy,52.16799911005636,0.06696428571428571,836,60
gen_waste_to_energy_128,Z14,waste_to_energy,68.0907618906358,0.06696428571428571,836,60
gen_waste_to_energy_129,Z12,waste_to_energy,3.5616706219717194,0.06696428571428571,836,60
gen_waste_to_energy_130,Z5,waste_to_energy,26.817284683081184,0.06696428571428571,836,60
gen_waste_to_energy_131,Z12,waste_to_energy,20.95100365865717,0.06696428571428571,836,60
gen_waste_to_energy_132,Z13,waste_to_energy,15.18947765252645,0.06696428571428571,836,60
gen_waste_to_energy_133,Z11,waste_to_energy,43.99710768318006,0.06696428571428571,836,60
gen_waste_to_energy_134,Z9,waste_to_energy,16.760802926925738,0.06696428571428571,836,60
gen_waste_to_energy_135,Z11,waste_to_energy,16.23702783545931,0.06696428571428571,836,60
gen_waste_to_energy_136,Z13,waste_to_energy,35.616706219717194,0.06696428571428571,836,60
