snapshot,load_Z11,load_Z12,load_Z13,load_Z14,load_Z15,load_Z16,load_Z17,load_Z1_4,load_Z2,load_Z3,load_Z5,load_Z6,load_Z7,load_Z8,load_Z9,EU_demand_Britned,EU_demand_IFA,EU_demand_IFA2,EU_demand_Nemo Link,EU_demand_ElecLink,EU_demand_East West Interconnector,load_Z10,load_Z1_1,load_Z1_2,load_Z1_3,load_Z4
28/02/2024 23:00,2400.411664,4450.763293,900.1543739,3750.643225,2500.428816,2400.411664,750.1286449,300.051458,450.077187,250.0428816,1600.274443,250.0428816,550.0943396,2500.428816,6101.046312,0,796,450,0,94,0,0,0,0,0,0
29/02/2024 00:00,2430.133791,4505.87307,911.3001715,3797.084048,2531.389365,2430.133791,759.4168096,303.7667238,455.6500858,253.1389365,1620.089194,253.1389365,556.9056604,2531.389365,6176.590051,0,508,260,0,108,0,0,0,0,0,0
29/02/2024 01:00,2407.121784,4463.204974,902.670669,3761.127787,2507.418525,2407.121784,752.2255575,300.890223,451.3353345,250.7418525,1604.747856,250.7418525,551.6320755,2507.418525,6118.101201,0,652,274,0,74,0,0,0,0,0,0
29/02/2024 02:00,2329.234991,4318.78988,873.4631218,3639.429674,2426.286449,2329.234991,727.8859348,291.1543739,436.7315609,242.6286449,1552.823328,242.6286449,533.7830189,2426.286449,5920.138937,0,376,34,0,106,0,0,0,0,0,0
29/02/2024 03:00,2274.277873,4216.890223,852.8542024,3553.559177,2369.039451,2274.277873,710.7118353,284.2847341,426.4271012,236.9039451,1516.185249,236.9039451,521.1886792,2369.039451,5780.456261,0,354,32,0,134,0,0,0,0,0,0
29/02/2024 04:00,2230.229846,4135.217839,836.3361921,3484.734134,2323.156089,2230.229846,696.9468268,278.7787307,418.1680961,232.3156089,1486.819897,232.3156089,511.0943396,2323.156089,5668.500858,102,260,64,134,118,0,0,0,0,0,0
29/02/2024 05:00,2244.720412,4162.085763,841.7701544,3507.375643,2338.250429,2244.720412,701.4751286,280.5900515,420.8850772,233.8250429,1496.480274,233.8250429,514.4150943,2338.250429,5705.331046,252,0,144,168,108,0,0,0,0,0,0
29/02/2024 06:00,2494.024014,4624.336192,935.2590051,3896.912521,2597.941681,2494.024014,779.3825043,311.7530017,467.6295026,259.7941681,1662.682676,259.7941681,571.5471698,2597.941681,6338.977702,0,16,0,108,0,130,0,0,0,0,0
29/02/2024 07:00,2883.499142,5346.487993,1081.312178,4505.46741,3003.64494,2883.499142,901.093482,360.4373928,540.6560892,300.364494,1922.332762,300.364494,660.8018868,3003.64494,7328.893654,0,0,0,0,0,226,0,0,0,0,0
29/02/2024 08:00,3088.137221,5725.921098,1158.051458,4825.214408,3216.809605,3088.137221,965.0428816,386.0171527,579.025729,321.6809605,2058.758148,321.6809605,707.6981132,3216.809605,7849.015437,0,0,0,0,0,505,0,0,0,0,0
29/02/2024 09:00,3211.801029,5955.214408,1204.425386,5018.439108,3345.626072,3211.801029,1003.687822,401.4751286,602.212693,334.5626072,2141.200686,334.5626072,736.0377358,3345.626072,8163.327616,0,0,0,0,0,505,0,0,0,0,0
29/02/2024 10:00,3227.526587,5984.372213,1210.32247,5043.010292,3362.006861,3227.526587,1008.602058,403.4408233,605.161235,336.2006861,2151.684391,336.2006861,739.6415094,3362.006861,8203.296741,0,0,0,0,0,230,0,0,0,0,0
29/02/2024 11:00,3232.631218,5993.83705,1212.236707,5050.986278,3367.324185,3232.631218,1010.197256,404.0789022,606.1183533,336.7324185,2155.087479,336.7324185,740.8113208,3367.324185,8216.271012,0,0,0,0,0,2,0,0,0,0,0
29/02/2024 12:00,3277.049743,6076.196398,1228.893654,5120.390223,3413.593482,3277.049743,1024.078045,409.6312178,614.4468268,341.3593482,2184.699828,341.3593482,750.990566,3413.593482,8329.168096,0,0,0,0,0,0,0,0,0,0,0
29/02/2024 13:00,3255.849057,6036.886792,1220.943396,5087.264151,3391.509434,3255.849057,1017.45283,406.9811321,610.4716981,339.1509434,2170.566038,339.1509434,746.1320755,3391.509434,8275.283019,0,0,0,0,0,0,0,0,0,0,0
29/02/2024 14:00,3200.562607,5934.376501,1200.210978,5000.879074,3333.919383,3200.562607,1000.175815,400.0703259,600.1054889,333.3919383,2133.708405,333.3919383,733.4622642,3333.919383,8134.763293,0,0,0,0,0,0,0,0,0,0,0
29/02/2024 15:00,3230.202401,5989.333619,1211.325901,5047.191252,3364.794168,3230.202401,1009.43825,403.7753002,605.6629503,336.4794168,2153.468268,336.4794168,740.254717,3364.794168,8210.09777,0,0,0,0,0,0,0,0,0,0,0
29/02/2024 16:00,3237.118353,6002.156947,1213.919383,5057.997427,3371.998285,3237.118353,1011.599485,404.6397942,606.9596913,337.1998285,2158.078902,337.1998285,741.8396226,3371.998285,8227.675815,0,0,0,0,0,222,0,0,0,0,0
29/02/2024 17:00,3310.929674,6139.015437,1241.598628,5173.327616,3448.885077,3310.929674,1034.665523,413.8662093,620.7993139,344.8885077,2207.286449,344.8885077,758.754717,3448.885077,8415.279588,0,0,0,0,0,505,0,0,0,0,0
29/02/2024 18:00,3353.578045,6218.092624,1257.591767,5239.965695,3493.310463,3353.578045,1047.993139,419.1972556,628.7958834,349.3310463,2235.718696,349.3310463,768.5283019,3493.310463,8523.67753,0,0,0,0,0,505,0,0,0,0,0
29/02/2024 19:00,3257.372213,6039.710978,1221.51458,5089.644082,3393.096055,3257.372213,1017.928816,407.1715266,610.7572899,339.3096055,2171.581475,339.3096055,746.4811321,3393.096055,8279.154374,0,0,0,0,0,505,0,0,0,0,0
29/02/2024 20:00,3071.053173,5694.244425,1151.64494,4798.520583,3199.013722,3071.053173,959.7041166,383.8816467,575.82247,319.9013722,2047.368782,319.9013722,703.7830189,3199.013722,7805.593482,0,0,0,0,0,505,0,0,0,0,0
29/02/2024 21:00,2830.353345,5247.946827,1061.382504,4422.427101,2948.284734,2830.353345,884.4854202,353.7941681,530.6912521,294.8284734,1886.90223,294.8284734,648.6226415,2948.284734,7193.814751,0,0,0,0,0,505,0,0,0,0,0
29/02/2024 22:00,2559.519726,4745.776158,959.8198971,3999.249571,2666.166381,2559.519726,799.8499142,319.9399657,479.9099485,266.6166381,1706.346484,266.6166381,586.5566038,2666.166381,6505.445969,0,0,0,0,0,505,0,0,0,0,0
29/02/2024 23:00,2312.356775,4287.494854,867.1337907,3613.057461,2408.704974,2312.356775,722.6114923,289.0445969,433.5668954,240.8704974,1541.571184,240.8704974,529.9150943,2408.704974,5877.240137,0,0,0,0,0,505,0,0,0,0,0
01/03/2024 00:00,2270.490566,4209.867925,851.4339623,3547.641509,2365.09434,2270.490566,709.5283019,283.8113208,425.7169811,236.509434,1513.660377,236.509434,520.3207547,2365.09434,5770.830189,0,0,0,0,0,372,0,0,0,0,0
01/03/2024 01:00,2265.591767,4200.784734,849.5969125,3539.987136,2359.991424,2265.591767,707.9974271,283.1989708,424.7984563,235.9991424,1510.394511,235.9991424,519.1981132,2359.991424,5758.379074,0,0,0,0,0,320,0,0,0,0,0
01/03/2024 02:00,2255.464837,4182.007719,845.7993139,3524.163808,2349.442539,2255.464837,704.8327616,281.9331046,422.8996569,234.9442539,1503.643225,234.9442539,516.8773585,2349.442539,5732.639794,0,0,0,0,0,505,0,0,0,0,0
01/03/2024 03:00,2253.036021,4177.504288,844.8885077,3520.368782,2346.912521,2253.036021,704.0737564,281.6295026,422.4442539,234.6912521,1502.024014,234.6912521,516.3207547,2346.912521,5726.466552,0,0,0,0,0,505,0,0,0,0,0
01/03/2024 04:00,2235.005146,4144.072041,838.1269297,3492.19554,2328.13036,2235.005146,698.4391081,279.3756432,419.0634648,232.813036,1490.003431,232.813036,512.1886792,2328.13036,5680.638079,0,0,0,0,0,505,0,0,0,0,0
01/03/2024 05:00,2200.919383,4080.871355,825.3447684,3438.936535,2292.624357,2200.919383,687.787307,275.1149228,412.6723842,229.2624357,1467.279588,229.2624357,504.3773585,2292.624357,5594.003431,420,0,0,114,0,376,0,0,0,0,0
01/03/2024 06:00,2538.730703,4707.229846,952.0240137,3966.766724,2644.511149,2538.730703,793.3533448,317.3413379,476.0120069,264.4511149,1692.487136,264.4511149,581.7924528,2644.511149,6452.607204,798,0,0,390,0,378,0,0,0,0,0
01/03/2024 07:00,2927.464837,5428.007719,1097.799314,4574.163808,3049.442539,2927.464837,914.8327616,365.9331046,548.8996569,304.9442539,1951.643225,304.9442539,670.8773585,3049.442539,7440.639794,0,0,2,0,0,505,0,0,0,0,0
01/03/2024 08:00,3190.559177,5915.828473,1196.459691,4985.248714,3323.499142,3190.559177,997.0497427,398.8198971,598.2298456,332.3499142,2127.039451,332.3499142,731.1698113,3323.499142,8109.337907,0,0,2,0,0,505,0,0,0,0,0
01/03/2024 09:00,3346.044597,6204.124357,1254.766724,5228.194683,3485.463122,3346.044597,1045.638937,418.2555746,627.3833619,348.5463122,2230.696398,348.5463122,766.8018868,3485.463122,8504.530017,0,0,2,0,0,505,0,0,0,0,0
01/03/2024 10:00,3416.274443,6334.342196,1281.102916,5337.928816,3558.619211,3416.274443,1067.585763,427.0343053,640.551458,355.8619211,2277.516295,355.8619211,782.8962264,3558.619211,8683.030875,0,0,2,0,0,505,0,0,0,0,0
01/03/2024 11:00,3467.320755,6428.990566,1300.245283,5417.688679,3611.792453,3467.320755,1083.537736,433.4150943,650.1226415,361.1792453,2311.54717,361.1792453,794.5943396,3611.792453,8812.773585,0,0,2,0,0,458,0,0,0,0,0
01/03/2024 12:00,3432.782161,6364.950257,1287.29331,5363.722127,3575.814751,3432.782161,1072.744425,429.0977702,643.6466552,357.5814751,2288.521441,357.5814751,786.6792453,3575.814751,8724.987993,0,0,2,0,0,412,0,0,0,0,0
01/03/2024 13:00,3351.931389,6215.039451,1256.974271,5237.392796,3491.595197,3351.931389,1047.478559,418.9914237,628.4871355,349.1595197,2234.620926,349.1595197,768.1509434,3491.595197,8519.492281,0,0,2,0,0,258,0,0,0,0,0
01/03/2024 14:00,3253.379074,6032.307033,1220.017153,5083.404803,3388.936535,3253.379074,1016.680961,406.6723842,610.0085763,338.8936535,2168.919383,338.8936535,745.5660377,3388.936535,8269.005146,218,0,2,0,0,48,0,0,0,0,0
01/03/2024 15:00,3172.939966,5883.15952,1189.852487,4957.718696,3305.145798,3172.939966,991.5437393,396.6174957,594.9262436,330.5145798,2115.29331,330.5145798,727.1320755,3305.145798,8064.555746,756,0,2,0,0,0,0,0,0,0,0
01/03/2024 16:00,3211.759863,5955.138079,1204.409949,5018.374786,3345.58319,3211.759863,1003.674957,401.4699828,602.2049743,334.558319,2141.173242,334.558319,736.0283019,3345.58319,8163.222985,526,0,2,0,0,0,0,0,0,0,0
01/03/2024 17:00,3313.564322,6143.900515,1242.586621,5177.444254,3451.629503,3313.564322,1035.488851,414.1955403,621.2933105,345.1629503,2209.042882,345.1629503,759.3584906,3451.629503,8421.975986,0,0,2,0,0,48,0,0,0,0,0
01/03/2024 18:00,3372.885077,6253.891081,1264.831904,5270.132933,3513.421955,3372.885077,1054.026587,421.6106346,632.415952,351.3421955,2248.590051,351.3421955,772.9528302,3513.421955,8572.749571,0,0,2,0,0,136,0,0,0,0,0
01/03/2024 19:00,3284.459691,6089.935678,1231.672384,5131.968268,3421.312178,3284.459691,1026.393654,410.5574614,615.8361921,342.1312178,2189.639794,342.1312178,752.6886792,3421.312178,8348.001715,0,0,2,0,0,218,0,0,0,0,0
01/03/2024 20:00,3097.02916,5742.408233,1161.385935,4839.108062,3226.072041,3097.02916,967.8216123,387.1286449,580.6929674,322.6072041,2064.686106,322.6072041,709.7358491,3226.072041,7871.61578,0,0,2,0,0,296,0,0,0,0,0
01/03/2024 21:00,2864.686106,5311.605489,1074.25729,4476.072041,2984.048027,2864.686106,895.2144082,358.0857633,537.1286449,298.4048027,1909.790738,298.4048027,656.490566,2984.048027,7281.077187,0,0,2,0,0,218,0,0,0,0,0
01/03/2024 22:00,2599.533448,4819.968268,974.8250429,4061.771012,2707.847341,2599.533448,812.3542024,324.941681,487.4125214,270.7847341,1733.022298,270.7847341,595.7264151,2707.847341,6607.147513,0,0,2,0,0,0,0,0,0,0,0
01/03/2024 23:00,2364.885077,4384.891081,886.8319039,3695.132933,2463.421955,2364.885077,739.0265866,295.6106346,443.415952,246.3421955,1576.590051,246.3421955,541.9528302,2463.421955,6010.749571,0,0,2,0,0,70,0,0,0,0,0
02/03/2024 00:00,2317.790738,4297.570326,869.1715266,3621.548027,2414.365352,2317.790738,724.3096055,289.7238422,434.5857633,241.4365352,1545.193825,241.4365352,531.1603774,2414.365352,5891.051458,0,0,2,0,0,136,0,0,0,0,0
02/03/2024 01:00,2270.819897,4210.478559,851.5574614,3548.156089,2365.437393,2270.819897,709.6312178,283.8524871,425.7787307,236.5437393,1513.879931,236.5437393,520.3962264,2365.437393,5771.667238,0,0,2,0,0,0,0,0,0,0,0
02/03/2024 02:00,2255.54717,4182.160377,845.8301887,3524.292453,2349.528302,2255.54717,704.8584906,281.9433962,422.9150943,234.9528302,1503.698113,234.9528302,516.8962264,2349.528302,5732.849057,0,0,2,0,0,0,0,0,0,0,0
02/03/2024 03:00,2250.19554,4172.237564,843.8233276,3515.930532,2343.953688,2250.19554,703.1861063,281.2744425,421.9116638,234.3953688,1500.13036,234.3953688,515.6698113,2343.953688,5719.246998,0,0,2,0,0,0,0,0,0,0,0
02/03/2024 04:00,2223.437393,4122.623499,833.7890223,3474.120926,2316.080617,2223.437393,694.8241852,277.9296741,416.8945111,231.6080617,1482.291595,231.6080617,509.5377358,2316.080617,5651.236707,0,0,2,0,0,0,0,0,0,0,0
02/03/2024 05:00,2254.97084,4181.091767,845.6140652,3523.391938,2348.927959,2254.97084,704.6783877,281.8713551,422.8070326,234.8927959,1503.313894,234.8927959,516.7641509,2348.927959,5731.38422,0,0,2,0,0,0,0,0,0,0,0
02/03/2024 06:00,2276.58319,4221.164666,853.7186964,3557.161235,2371.440823,2276.58319,711.432247,284.5728988,426.8593482,237.1440823,1517.722127,237.1440823,521.7169811,2371.440823,5786.315609,0,0,2,0,0,0,0,0,0,0,0
02/03/2024 07:00,2432.727273,4510.681818,912.2727273,3801.136364,2534.090909,2432.727273,760.2272727,304.0909091,456.1363636,253.4090909,1621.818182,253.4090909,557.5,2534.090909,6183.181818,0,0,2,0,0,0,0,0,0,0,0
02/03/2024 08:00,2672.315609,4954.918525,1002.118353,4175.493139,2783.662093,2672.315609,835.0986278,334.0394511,501.0591767,278.3662093,1781.543739,278.3662093,612.4056604,2783.662093,6792.135506,0,0,2,0,0,0,0,0,0,0,0
02/03/2024 09:00,2877.777015,5335.878216,1079.166381,4496.526587,2997.684391,2877.777015,899.3053173,359.7221269,539.5831904,299.7684391,1918.51801,299.7684391,659.490566,2997.684391,7314.349914,0,0,2,0,0,0,0,0,0,0,0
02/03/2024 10:00,2988.843911,5541.814751,1120.816467,4670.068611,3113.379074,2988.843911,934.0137221,373.6054889,560.4082333,311.3379074,1992.562607,311.3379074,684.9433962,3113.379074,7596.64494,0,0,4,0,0,0,0,0,0,0,0
02/03/2024 11:00,3066.895369,5686.535163,1150.085763,4792.024014,3194.682676,3066.895369,958.4048027,383.3619211,575.0428816,319.4682676,2044.596913,319.4682676,702.8301887,3194.682676,7795.025729,0,0,4,0,0,0,0,0,0,0,0
02/03/2024 12:00,3132.885077,5808.891081,1174.831904,4895.132933,3263.421955,3132.885077,979.0265866,391.6106346,587.415952,326.3421955,2088.590051,326.3421955,717.9528302,3263.421955,7962.749571,0,0,0,0,0,0,0,0,0,0,0
02/03/2024 13:00,3082.867925,5716.150943,1156.075472,4816.981132,3211.320755,3082.867925,963.3962264,385.3584906,578.0377358,321.1320755,2055.245283,321.1320755,706.490566,3211.320755,7835.622642,0,0,0,0,0,0,0,0,0,0,0
02/03/2024 14:00,3016.919383,5593.871355,1131.344768,4713.936535,3142.624357,3016.919383,942.787307,377.1149228,565.6723842,314.2624357,2011.279588,314.2624357,691.3773585,3142.624357,7668.003431,0,0,0,0,0,0,0,0,0,0,0
02/03/2024 15:00,2909.310463,5394.346484,1090.991424,4545.797599,3030.531732,2909.310463,909.1595197,363.6638079,545.4957118,303.0531732,1939.540309,303.0531732,666.7169811,3030.531732,7394.497427,0,0,0,0,0,0,0,0,0,0,0
02/03/2024 16:00,2942.943396,5456.707547,1103.603774,4598.349057,3065.566038,2942.943396,919.6698113,367.8679245,551.8018868,306.5566038,1961.962264,306.5566038,674.4245283,3065.566038,7479.981132,102,0,0,0,0,0,0,0,0,0,0
02/03/2024 17:00,3127.16295,5798.281304,1172.686106,4886.19211,3257.461407,3127.16295,977.238422,390.8953688,586.3430532,325.7461407,2084.7753,325.7461407,716.6415094,3257.461407,7948.205832,0,0,0,0,0,80,0,0,0,0,0
02/03/2024 18:00,3260.830189,6046.122642,1222.811321,5095.04717,3396.698113,3260.830189,1019.009434,407.6037736,611.4056604,339.6698113,2173.886792,339.6698113,747.2735849,3396.698113,8287.943396,0,0,0,0,0,382,0,0,0,0,0
02/03/2024 19:00,3107.93825,5762.635506,1165.476844,4856.153516,3237.435678,3107.93825,971.2307033,388.4922813,582.738422,323.7435678,2071.958834,323.7435678,712.2358491,3237.435678,7899.343053,0,0,0,0,0,505,0,0,0,0,0
02/03/2024 20:00,2922.607204,5419.000858,1095.977702,4566.573756,3044.382504,2922.607204,913.3147513,365.3259005,547.9888508,304.4382504,1948.404803,304.4382504,669.7641509,3044.382504,7428.29331,0,0,0,0,0,505,0,0,0,0,0
02/03/2024 21:00,2714.017153,5032.240137,1017.756432,4240.651801,2827.101201,2714.017153,848.1303602,339.2521441,508.8782161,282.7101201,1809.344768,282.7101201,621.9622642,2827.101201,6898.12693,0,0,0,0,0,505,0,0,0,0,0
02/03/2024 22:00,2532.679245,4696.009434,949.754717,3957.311321,2638.207547,2532.679245,791.4622642,316.5849057,474.8773585,263.8207547,1688.45283,263.8207547,580.4056604,2638.207547,6437.226415,0,0,0,0,0,505,0,0,0,0,0
02/03/2024 23:00,2342.943396,4344.207547,878.6037736,3660.849057,2440.566038,2342.943396,732.1698113,292.8679245,439.3018868,244.0566038,1561.962264,244.0566038,536.9245283,2440.566038,5954.981132,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 00:00,2327.300172,4315.202401,872.7375643,3636.406518,2424.271012,2327.300172,727.2813036,290.9125214,436.3687822,242.4271012,1551.533448,242.4271012,533.3396226,2424.271012,5915.221269,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 01:00,2284.32247,4235.51458,856.6209262,3569.253859,2379.502573,2284.32247,713.8507719,285.5403087,428.3104631,237.9502573,1522.881647,237.9502573,523.490566,2379.502573,5805.986278,0,0,0,0,0,386,0,0,0,0,0
03/03/2024 02:00,2272.013722,4212.69211,852.0051458,3550.021441,2366.680961,2272.013722,710.0042882,284.0017153,426.0025729,236.6680961,1514.675815,236.6680961,520.6698113,2366.680961,5774.701544,0,0,0,0,0,478,0,0,0,0,0
03/03/2024 03:00,2223.231561,4122.241852,833.7118353,3473.799314,2315.866209,2223.231561,694.7598628,277.9039451,416.8559177,231.5866209,1482.154374,231.5866209,509.490566,2315.866209,5650.713551,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 04:00,2188.445969,4057.743568,820.6672384,3419.446827,2279.631218,2188.445969,683.8893654,273.5557461,410.3336192,227.9631218,1458.963979,227.9631218,501.5188679,2279.631218,5562.300172,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 05:00,2196.926244,4073.46741,823.8473413,3432.697256,2288.464837,2196.926244,686.5394511,274.6157804,411.9236707,228.8464837,1464.617496,228.8464837,503.4622642,2288.464837,5583.854202,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 06:00,2217.262436,4111.174099,831.4734134,3464.472556,2309.64837,2217.262436,692.8945111,277.1578045,415.7367067,230.964837,1478.174957,230.964837,508.1226415,2309.64837,5635.542024,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 07:00,2301.200686,4266.809605,862.9502573,3595.626072,2397.084048,2301.200686,719.1252144,287.6500858,431.4751286,239.7084048,1534.133791,239.7084048,527.3584906,2397.084048,5848.885077,0,0,0,0,0,446,0,0,0,0,0
03/03/2024 08:00,2571.046312,4767.14837,964.1423671,4017.259863,2678.173242,2571.046312,803.4519726,321.380789,482.0711835,267.8173242,1714.030875,267.8173242,589.1981132,2678.173242,6534.74271,0,0,0,0,0,318,0,0,0,0,0
03/03/2024 09:00,2777.619211,5150.168954,1041.607204,4340.030017,2893.353345,2777.619211,868.0060034,347.2024014,520.8036021,289.3353345,1851.746141,289.3353345,636.5377358,2893.353345,7059.782161,0,0,0,0,0,252,0,0,0,0,0
03/03/2024 10:00,2890.12693,5358.777015,1083.797599,4515.823328,3010.548885,2890.12693,903.1646655,361.2658662,541.8987993,301.0548885,1926.751286,301.0548885,662.3207547,3010.548885,7345.73928,0,0,0,0,0,452,0,0,0,0,0
03/03/2024 11:00,2963.814751,5495.406518,1111.430532,4630.960549,3087.307033,2963.814751,926.1921098,370.4768439,555.7152659,308.7307033,1975.876501,308.7307033,679.2075472,3087.307033,7533.02916,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 12:00,3006.339623,5574.254717,1127.377358,4697.40566,3131.603774,3006.339623,939.4811321,375.7924528,563.6886792,313.1603774,2004.226415,313.1603774,688.9528302,3131.603774,7641.113208,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 13:00,2933.557461,5439.30446,1100.084048,4583.683533,3055.789022,2933.557461,916.7367067,366.6946827,550.042024,305.5789022,1955.704974,305.5789022,672.2735849,3055.789022,7456.125214,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 14:00,2859.746141,5302.445969,1072.404803,4468.353345,2978.90223,2859.746141,893.670669,357.4682676,536.2024014,297.890223,1906.497427,297.890223,655.3584906,2978.90223,7268.521441,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 15:00,2860.569468,5303.972556,1072.713551,4469.639794,2979.759863,2860.569468,893.9279588,357.5711835,536.3567753,297.9759863,1907.046312,297.9759863,655.5471698,2979.759863,7270.614065,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 16:00,2943.931389,5458.539451,1103.974271,4599.892796,3066.595197,2943.931389,919.9785592,367.9914237,551.9871355,306.6595197,1962.620926,306.6595197,674.6509434,3066.595197,7482.492281,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 17:00,3106.415094,5759.811321,1164.90566,4853.773585,3235.849057,3106.415094,970.754717,388.3018868,582.4528302,323.5849057,2070.943396,323.5849057,711.8867925,3235.849057,7895.471698,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 18:00,3216.740995,5964.373928,1206.277873,5026.157804,3350.77187,3216.740995,1005.231561,402.0926244,603.1389365,335.077187,2144.493997,335.077187,737.1698113,3350.77187,8175.883362,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 19:00,3120,5785,1170,4875,3250,3120,975,390,585,325,2080,325,715,3250,7930,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 20:00,2929.811321,5432.358491,1098.679245,4577.830189,3051.886792,2929.811321,915.5660377,366.2264151,549.3396226,305.1886792,1953.207547,305.1886792,671.4150943,3051.886792,7446.603774,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 21:00,2692.034305,4991.480274,1009.512864,4206.303602,2804.202401,2692.034305,841.2607204,336.5042882,504.7564322,280.4202401,1794.689537,280.4202401,616.9245283,2804.202401,6842.253859,0,0,0,0,0,505,0,0,0,0,0
03/03/2024 22:00,2425.770154,4497.782161,909.6638079,3790.265866,2526.843911,2425.770154,758.0531732,303.2212693,454.8319039,252.6843911,1617.180103,252.6843911,555.9056604,2526.843911,6165.499142,0,0,0,0,0,474,0,0,0,0,0
03/03/2024 23:00,2231.670669,4137.889365,836.8765009,3486.98542,2324.656947,2231.670669,697.397084,278.9588336,418.4382504,232.4656947,1487.780446,232.4656947,511.4245283,2324.656947,5672.16295,0,0,0,0,0,364,0,0,0,0,0
04/03/2024 00:00,2237.35163,4148.422813,839.0068611,3495.861921,2330.574614,2237.35163,699.1723842,279.6689537,419.5034305,233.0574614,1491.567753,233.0574614,512.7264151,2330.574614,5686.602058,0,0,0,0,0,505,0,0,0,0,0
04/03/2024 01:00,2237.063465,4147.888508,838.8987993,3495.411664,2330.274443,2237.063465,699.0823328,279.6329331,419.4493997,233.0274443,1491.375643,233.0274443,512.6603774,2330.274443,5685.86964,0,0,0,0,0,505,0,0,0,0,0
04/03/2024 02:00,2216.233276,4109.265866,831.0874786,3462.864494,2308.576329,2216.233276,692.5728988,277.0291595,415.5437393,230.8576329,1477.488851,230.8576329,507.8867925,2308.576329,5632.926244,0,0,0,0,0,505,0,0,0,0,0
04/03/2024 03:00,2189.722127,4060.109777,821.1457976,3421.440823,2280.960549,2189.722127,684.2881647,273.7152659,410.5728988,228.0960549,1459.814751,228.0960549,501.8113208,2280.960549,5565.543739,0,0,0,0,0,318,0,0,0,0,0
04/03/2024 04:00,2148.926244,3984.46741,805.8473413,3357.697256,2238.464837,2148.926244,671.5394511,268.6157804,402.9236707,223.8464837,1432.617496,223.8464837,492.4622642,2238.464837,5461.854202,0,0,0,0,0,26,0,0,0,0,0
04/03/2024 05:00,2178.77187,4039.806175,817.0394511,3404.331046,2269.554031,2178.77187,680.8662093,272.3464837,408.5197256,226.9554031,1452.51458,226.9554031,499.3018868,2269.554031,5537.711835,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 06:00,2556.843911,4740.814751,958.8164666,3995.068611,2663.379074,2556.843911,799.0137221,319.6054889,479.4082333,266.3379074,1704.562607,266.3379074,585.9433962,2663.379074,6498.64494,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 07:00,2965.584906,5498.688679,1112.09434,4633.726415,3089.150943,2965.584906,926.745283,370.6981132,556.0471698,308.9150943,1977.056604,308.9150943,679.6132075,3089.150943,7537.528302,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 08:00,3247.61578,6021.620926,1217.855918,5074.399657,3382.933105,3247.61578,1014.879931,405.9519726,608.9279588,338.2933105,2165.077187,338.2933105,744.245283,3382.933105,8254.356775,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 09:00,3402.854202,6309.458834,1276.070326,5316.959691,3544.639794,3402.854202,1063.391938,425.3567753,638.035163,354.4639794,2268.569468,354.4639794,779.8207547,3544.639794,8648.921098,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 10:00,3442.662093,6383.269297,1290.998285,5379.15952,3586.106346,3442.662093,1075.831904,430.3327616,645.4991424,358.6106346,2295.108062,358.6106346,788.9433962,3586.106346,8750.099485,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 11:00,3398.161235,6300.75729,1274.310463,5309.62693,3539.751286,3398.161235,1061.925386,424.7701544,637.1552316,353.9751286,2265.440823,353.9751286,778.745283,3539.751286,8636.993139,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 12:00,3405.488851,6314.343911,1277.058319,5321.076329,3547.38422,3405.488851,1064.215266,425.6861063,638.5291595,354.738422,2270.325901,354.738422,780.4245283,3547.38422,8655.617496,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 13:00,3294.833619,6109.170669,1235.562607,5148.17753,3432.118353,3294.833619,1029.635506,411.8542024,617.7813036,343.2118353,2196.555746,343.2118353,755.0660377,3432.118353,8374.368782,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 14:00,3199.368782,5932.16295,1199.763293,4999.013722,3332.675815,3199.368782,999.8027444,399.9210978,599.8816467,333.2675815,2132.912521,333.2675815,733.1886792,3332.675815,8131.728988,0,0,0,0,0,0,0,0,0,0,0
04/03/2024 15:00,3204.102916,5940.940823,1201.538593,5006.410806,3337.607204,3204.102916,1001.282161,400.5128645,600.7692967,333.7607204,2136.068611,333.7607204,734.2735849,3337.607204,8143.761578,0,0,0,0,0,0,0,0,0,0,0
