name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,p_init,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,overnight_cost,discount_rate,fom_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt,lon,lat,cfd_round,ro_banding,data_source,region
Stoneshill_Farm_,Z17,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.3845800823140797,50.87827756007076,,1.4,,
Carlam_Hill_Education_CIC,Z8,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.3158193301423789,53.80847460750466,,,,
Caldecote_Manor_Farm,Z12,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.2070531876594946,52.21038224052629,,1.4,,
Crundale_/_Fenton_Home_Farm_extension,Z13,PQ,,5.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.928389816055858,51.823632347387694,,1.4,,
Fieldscale,Z16,PQ,,10.6,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.245420423445124,50.67719140284241,,1.4,,
Iwade_Solar_Farm,Z15,PQ,,1.7,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.6542278756996146,51.36711311644098,,1.4,,
Kingsland_Barton_Solar_Farm_,Z17,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.8650634264583426,51.01809970663018,,1.4,,
Lee_Moor_China_Clay_Works,Z17,PQ,,9.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.013127986583914,50.44715562795137,,1.4,,
Littleton,Z17,PQ,,12.1,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.1670900088886076,50.84485401092079,,1.4,,
Lount_solar_farm,Z11,PQ,,2.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.4404700853239154,52.75616632391956,,1.4,,
New_Mains_Of_Guynd_Farm,Z2,PQ,,10.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.7091487654912627,56.574027655629614,,1.4,,
Orchard_Farm,Z15,PQ,,10.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.6989250357217525,51.36977050291602,,1.4,,
Salford_Lodge,Z11,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.931406917520696,52.15672075039067,,1.4,,
The_Grange,Z13,PQ,,8.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.876286823442781,51.372044016857,,1.4,,
Tiddiecross_Solar_Farm,Z11,PQ,,10.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.574729036592612,52.70348975673125,,1.4,,
Tooleys_Farm,Z12,PQ,,5.3,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.3944277089893771,51.88500062745834,,1.4,,
Trickey_Warren,Z17,PQ,,4.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.138119911547714,50.92690411579538,,1.4,,
Twemlows,Z9,PQ,,10.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.643584387581093,52.93792556187219,,1.4,,
Tyddyn_Cae_Nefyn,Z9,PQ,,4.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.478901676449933,52.91385674204432,,1.4,,
Abbots_Ann,Z16,PQ,,7.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.5122688059286715,51.16362587770429,,1.4,,
Margate_Solar_Farm,Z17,PQ,,3.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.697605647090465,50.46712551616984,,1.4,,
Laceby_Solar_Farm,Z10,PQ,,27.1,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.1460888977031953,53.52514161132899,,1.4,,
Land_East_of_White_Horse_Lane,Z12,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.306379132237219,52.60514577059023,,1.4,,
Westfield_Farm,Z9,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.7654398149554464,53.87256622370389,,1.4,,
West_Woodlands_,Z13,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.318418985757472,51.19483377430346,,1.4,,
Mendennick_Farm_,Z17,PQ,,2.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.240690917846076,50.354974125236815,,1.4,,
Cockett_Valley,Z13,PQ,,4.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.0129712113645555,51.637021332935674,,1.4,,
Rampisham_North,Z17,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.6387855049739835,50.80988721825945,,1.4,,
Severn_Road_Solar_Park,Z13,PQ,,1.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.6689529073998517,51.53245688833705,,1.4,,
Land_at_Sutor_Farm,Z17,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.391660198741432,51.035675237563424,,1.4,,
Land_North_East_Of_Penrose_Far,Z17,PQ,,1.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.957035885796506,50.376711395507535,,0.0,,
Land_At_Ferry_Farm,Z16,PQ,,10.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.7845118401767356,50.75767090493762,,1.4,,
Land_at_Brookbarn_Farm,Z16,PQ,,3.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.5448945359035903,50.81963477983367,,1.4,,
Field_at_School_Aycliffe_Lane,Z7,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.596806000446486,54.60774986769695,,1.4,,
Capel_Grange_Solar_Park,Z15,PQ,,6.6,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.3596751231139862,51.17814049436219,,1.4,,
Pentre_farm,Z13,PQ,,5.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.122468748139438,51.75870631009963,,1.4,,
Land_At_Rymes_Farm_Phase_1,Z13,PQ,,6.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.371514628262573,51.91839228676967,,1.4,,
Llancadle_Farm,Z13,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.386215851411375,51.40656070339874,,1.4,,
Land_At_Rymes_Farm_Phase_2/Grange_Solar_Farm,Z13,PQ,,6.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.3737234758238785,51.91999468082573,,1.4,,
Trowle_Common,Z13,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.233063056259072,51.32648882880772,,1.4,,
Canopus_Farm,Z10,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.0549486544852374,53.009929508984605,,1.4,,
Land_At_Guston_Court_Farm,Z15,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.3283801837424525,51.148726960926815,,1.4,,
Pressock_Farm,Z2,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.7043406339123384,56.634984736196515,,,,
Rufford_Lane,Z10,PQ,,2.6,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.0071477357244585,53.188078899913016,,1.4,,
Land_to_the_north_and_south_of_Cakers_Lane_Wilsom,Z16,PQ,,11.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.9500862788688554,51.142381312178834,,1.4,,
Collacott_Farm,Z17,PQ,,4.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.125326901318897,51.05344143335659,,1.4,,
Tonedale_Farm,Z17,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.247976286164143,50.979756957365026,,1.4,,
Lindridge_Farm,Z11,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.3115521163652062,52.64272980335447,,1.4,,
Abbots_Ripton_Solar_Farm_ext.,Z12,PQ,,3.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.194265125506503,52.37257408467175,,1.4,,
Fleetwood_Water_Treatment_Works,Z9,PQ,,1.3,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.018663938011048,53.909151821508495,,1.6,,
Triangle_Solar_Farm_Park,Z12,PQ,,12.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.3173142248394316,52.32848090058182,AR1 ,1.4,,
Land_at_Lower_House_Farm,Z13,PQ,,8.1,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.9459508137276025,51.734240023850504,,1.4,,
Aldi_Distribution_Centre,Z5,PQ,,1.3,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.648231268095948,55.87871592123388,,1.6,,
Bromfield_Sand_and_Gravel,Z13,PQ,,0.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.762338908001848,52.38931471032998,,1.4,,
Land_at_Heywood_Grange,Z11,PQ,,8.4,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0603592992422013,52.997025979171326,,1.4,,
Ravens_Close,Z7,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.55203264644196,54.13082110471464,,1.4,,
Forest_Farm,Z16,PQ,,3.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2026804265551114,50.94285265420554,,1.4,,
Land_West_of_Roberts_Wall_Far,Z13,PQ,,2.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.746455650913777,51.671165759654414,,1.4,,
Drayton_Manor_Farm,Z11,PQ,,25.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.7750746752231847,52.200275448661145,,1.4,,
Somersal_Mill_Farm,Z11,PQ,,2.6,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.7946238415039308,52.91598850115275,,1.4,,
Land_Opposite_Tyn_Y_Pistyll,Z9,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.070435376345222,52.98741787482874,,1.4,,
Land_South_of_Highfield_House,Z8,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2324071578314235,54.148088650511376,,1.4,,
Rhewl_Farm,Z13,PQ,,6.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.731203517908258,51.633979850151064,,1.4,,
Land_at_Dayfields_Farm,Z11,PQ,,4.7,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.657241542871093,53.02688726636918,,,,
MMD_Shipping_Services,Z16,PQ,,1.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.0899609259918317,50.810184205711046,,,,
Newton_Margate,Z17,PQ,,1.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.699790497167418,50.470843763092766,,,,
Eveley_Farm_,Z16,PQ,,49.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.530183429975416,51.1076144411319,,,,
Court_Farm_,Z13,PQ,,8.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.878656016218995,51.60114799798229,,,,
Green_Farm,Z12,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.153570329182089,51.9119148159025,,,,
Home_Farm,Z13,PQ,,6.7,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0898071027650404,51.93545204510492,,,,
Land_at_Thornborough_Grounds,Z14,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.9271728940732532,52.00785486874661,,,,
Port_of_Barry____Site_1,Z13,PQ,,4.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.254275420118656,51.39623166221246,,,,
Southern_Counties_Shooting_Ground_Phase_1_,Z17,PQ,,9.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.555677998673407,50.821185138048776,,,,
Fanny_House_Farm,Z9,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.878272365173584,54.05207212598926,,,,
Chard_Solar_Park,Z17,PQ,,3.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.9434316373688456,50.88591428109606,,,,
Marshborough_Farm_solar_park_,Z15,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.3072435810580028,51.27739906004315,,,,
Fiskerton_Airfield_Phase_2,Z10,PQ,,22.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.4286566512406261,53.24388699884953,,,,
"Langley_Priory,_Walnut_Yard_Phase_2",Z11,PQ,,6.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.3641948487088973,52.7997152026882,,,,
Bluegates_Solar_Park,Z12,PQ,,10.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.0050716435139138,51.86068717930547,,,,
Land_To_The_East_Of_Back_Lane,Z10,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.3743296401014558,53.22667103081539,,,,
Axe_View_Solar_Farm,Z17,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.9589970467813074,50.81170410450059,,,,
Land_at_Fell_View_Farm_Phase_1,Z9,PQ,,4.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.6203380494544337,53.79183776419204,,,,
South_of_Henley_Hall,Z13,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.675308862263138,52.380925753427135,,,,
Place_Barton_Farm,Z17,PQ,,4.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.7472794547870567,50.36006244027255,,,,
Lower_Stanley_Farm,Z13,PQ,,4.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.997863634354418,51.97988392286867,,,,
Land_Parcel_North_of_Goddards,Z16,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.1683412656890993,50.97701639035973,,,,
