name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,q_set,p_dispatch_set,p_store_set,sign,carrier,spill_cost,marginal_cost,marginal_cost_quadratic,marginal_cost_storage,capital_cost,overnight_cost,discount_rate,fom_cost,active,build_year,lifetime,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge,cyclic_state_of_charge_per_period,max_hours,efficiency_store,efficiency_dispatch,standing_loss,inflow,p_nom_opt,lon,lat
FES_Domestic_Battery_Sighthill_2035_421,Z5,PQ,,1.339,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.339,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.83,55.777
FES_Domestic_Battery_Spango_Valley_2035_422,Z4,PQ,,0.399,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.399,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.675,55.779
FES_Domestic_Battery_Stirling_2035_423,Z3,PQ,,4.884,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,4.884,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Strathaven_2035_424,Z5,PQ,,0.803,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.803,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.83,55.777
FES_Domestic_Battery_Strathleven_2035_425,Z5,PQ,,2.032,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,2.032,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.83,55.777
FES_Domestic_Battery_Telford_Road_2035_426,Z5,PQ,,0.475,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.475,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.83,55.777
FES_Domestic_Battery_Tongland_2035_427,Z6,PQ,,1.381,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.381,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.483,55.264
FES_Domestic_Battery_Westfield_2035_428,Z5,PQ,,0.788,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.788,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.83,55.777
FES_Domestic_Battery_Whitehouse_2035_429,Z5,PQ,,0.575,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.575,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.83,55.777
FES_Domestic_Battery_Wishaw_2035_430,Z5,PQ,,1.777,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.777,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.83,55.777
FES_Domestic_Battery_Birkenhead_2035_431,Z9,PQ,,4.523,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,4.523,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Capenhurst_2035_432,Z9,PQ,,5.299,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,5.299,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Carrington_2035_433,Z9,PQ,,3.822,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,3.822,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Fiddlers_Ferry_Cuerdley_132kV_2035_434,Z9,PQ,,11.014,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,11.014,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Frodsham_2035_435,Z9,PQ,,11.693,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,11.693,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Kirkby_SPEN_2035_436,Z9,PQ,,5.416,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,5.416,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Legacy_2035_437,Z9,PQ,,16.397,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,16.397,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Lister_Drive_2035_438,Z9,PQ,,9.23,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,9.23,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Pentir_2035_439,Z9,PQ,,6.494,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,6.494,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Rainhill_2035_440,Z9,PQ,,7.244,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,7.244,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Trawsfynydd_2035_441,Z9,PQ,,5.521,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,5.521,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Wylfa_2035_442,Z9,PQ,,1.82,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.82,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Domestic_Battery_Abernethy_2035_443,Z3,PQ,,2.507,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,2.507,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Alness_2035_444,Z1_3,PQ,,0.93,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.93,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.436,58.107
FES_Domestic_Battery_Arbroath_2035_445,Z2,PQ,,2.468,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,2.468,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Ardmore_2035_446,Z1_2,PQ,,0.628,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.628,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-6.834,57.944
FES_Domestic_Battery_Beauly_2035_447,Z1_4,PQ,,1.505,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.505,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.2,57.119
FES_Domestic_Battery_Boat_of_Garten_2035_448,Z2,PQ,,1.022,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.022,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Braco_West_2035_449,Z3,PQ,,2.579,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,2.579,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Bridge_of_Dun_2035_450,Z2,PQ,,1.942,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.942,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Broadford_2035_451,Z1_4,PQ,,0.45,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.45,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.2,57.119
FES_Domestic_Battery_Brora_2035_452,Z1_3,PQ,,0.35,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.35,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.436,58.107
FES_Domestic_Battery_Burghmuir_2035_453,Z3,PQ,,1.33,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.33,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Carradale_2035_454,Z4,PQ,,0.551,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.551,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.675,55.779
FES_Domestic_Battery_Clachan_2035_455,Z3,PQ,,0.09,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.09,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Clayhills_2035_456,Z2,PQ,,0.462,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.462,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Coupar_Angus_2035_457,Z3,PQ,,1.802,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.802,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Craigiebuckler_2035_458,Z2,PQ,,0.12,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.12,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Dounreay_2035_459,Z1_3,PQ,,0.546,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.546,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.436,58.107
FES_Domestic_Battery_Dudhope_2035_460,Z3,PQ,,1.249,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.249,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Dunoon_2035_461,Z4,PQ,,0.709,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.709,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.675,55.779
FES_Domestic_Battery_Dunvegan_2035_462,Z1_2,PQ,,0.063,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.063,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-6.834,57.944
FES_Domestic_Battery_Dyce_2035_463,Z2,PQ,,1.974,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.974,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Elgin_2035_464,Z2,PQ,,2.708,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,2.708,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Fiddes_2035_465,Z2,PQ,,1.539,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.539,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Fort_Augustus_2035_466,Z1_4,PQ,,0.178,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.178,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.2,57.119
FES_Domestic_Battery_Fort_William_2035_467,Z1_4,PQ,,0.474,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.474,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.2,57.119
FES_Domestic_Battery_Grudie_Bridge_2035_468,Z1_4,PQ,,0.324,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.324,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.2,57.119
FES_Domestic_Battery_Inverness_2035_469,Z1_4,PQ,,1.756,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.756,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.2,57.119
FES_Domestic_Battery_Keith_2035_470,Z2,PQ,,1.953,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.953,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Killin_2035_471,Z3,PQ,,0.162,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.162,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Kinlochleven_2035_472,Z1_4,PQ,,0.043,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.043,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.2,57.119
FES_Domestic_Battery_Kintore_2035_473,Z2,PQ,,4.278,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,4.278,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Lairg_2035_474,Z1_3,PQ,,0.228,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.228,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.436,58.107
FES_Domestic_Battery_Lunanhead_2035_475,Z2,PQ,,1.894,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.894,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Lyndhurst_2035_476,Z3,PQ,,0.529,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.529,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Macduff_2035_477,Z2,PQ,,1.915,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.915,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Milton_of_Craigie_2035_478,Z3,PQ,,1.549,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.549,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Nairn_2035_479,Z2,PQ,,1.469,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.469,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Persley_2035_480,Z2,PQ,,0.903,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.903,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Peterhead_Shell_2035_481,Z2,PQ,,3.444,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,3.444,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Port_Ann_2035_482,Z4,PQ,,0.69,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.69,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-5.675,55.779
FES_Domestic_Battery_Rannoch_2035_483,Z3,PQ,,0.06,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.06,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Redmoss_2035_484,Z2,PQ,,0.73,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.73,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Shin_2035_485,Z1_3,PQ,,0.103,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.103,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.436,58.107
FES_Domestic_Battery_Tarland_2035_486,Z2,PQ,,0.665,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.665,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Taynuilt_2035_487,Z3,PQ,,1.026,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.026,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Thurso_2035_488,Z1_3,PQ,,1.616,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.616,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.436,58.107
FES_Domestic_Battery_Tummel_Bridge_2035_489,Z3,PQ,,0.637,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.637,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-4.05,56.442
FES_Domestic_Battery_Willowdale_2035_490,Z2,PQ,,0.14,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.14,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Woodhill_2035_491,Z2,PQ,,1.544,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.544,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.173,57.182
FES_Domestic_Battery_Acton_Lane_66kV_2035_492,Z14,PQ,,1.493,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.493,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Domestic_Battery_Botley_Wood_2035_493,Z16,PQ,,6.417,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,6.417,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Domestic_Battery_Bramley_2035_494,Z16,PQ,,11.839,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,11.839,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Domestic_Battery_Chickerell_2035_495,Z17,PQ,,5.772,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,5.772,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.601,50.757
FES_Domestic_Battery_Cowley_2035_496,Z14,PQ,,19.955,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,19.955,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Domestic_Battery_Ealing_2035_497,Z14,PQ,,1.961,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.961,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Domestic_Battery_Fawley_2035_498,Z16,PQ,,8.991,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,8.991,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Domestic_Battery_Fleet_2035_499,Z16,PQ,,26.726,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,26.726,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Domestic_Battery_Iver_132kV_2035_500,Z14,PQ,,6.186,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,6.186,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Domestic_Battery_Iver_66kV_2035_501,Z14,PQ,,1.636,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.636,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Domestic_Battery_Laleham_2035_502,Z14,PQ,,2.082,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,2.082,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Domestic_Battery_Lovedean_2035_503,Z16,PQ,,24.955,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,24.955,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Domestic_Battery_Mannington_2035_504,Z16,PQ,,32.285,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,32.285,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Domestic_Battery_Melksham_2035_505,Z13,PQ,,24.024,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,24.024,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Domestic_Battery_Minety_2035_506,Z13,PQ,,10.308,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,10.308,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Domestic_Battery_North_Hyde_2035_507,Z14,PQ,,3.015,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,3.015,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Domestic_Battery_Nursling_2035_508,Z16,PQ,,11.618,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Domestic Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,11.618,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
